App,Package,Start Time,Duration,Filename
"System",,"May 4, 2014 @ 01:08:15 AM","4 min 23 sec",""

Time  [ms],"Battery Status",Time  [ms],"Memory Usage [KB]",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
115516,0,115832,1312224,115844,854000,109059,0,:: :: :: ::,
115619,0,115936,1312224,115958,854000,109168,0,:: :: :: ::,
115723,0,116034,1312224,116041,854000,109271,0,:: :: :: ::,
115826,0,116137,1312224,116142,854000,109372,0,:: :: :: ::,
115933,0,116241,1312224,116251,854000,109474,0,:: :: :: ::,
116033,0,116343,1312224,116352,854000,109576,0,:: :: :: ::,
116136,0,116453,1312224,116462,825000,109719,0,:: :: :: ::,
116238,0,116559,1312224,116567,825000,109741,0,:: :: :: ::,
116337,0,116657,1312224,116674,825000,109854,0,:: :: :: ::,
116449,0,116762,1312224,116778,825000,109941,0,:: :: :: ::,
116544,0,116863,1312224,116872,825000,110043,0,:: :: :: ::,
116653,0,116965,1312224,116976,825000,110146,0,:: :: :: ::,
116758,0,117066,1312224,117076,825000,110271,0,:: :: :: ::,
116857,0,117171,1312224,117181,825000,110343,0,:: :: :: ::,
116957,0,117272,1312224,117282,825000,110444,0,:: :: :: ::,
117059,0,117378,1312224,117381,825000,110553,0,:: :: :: ::,
117163,0,117472,1312224,117481,780000,110662,0,:: :: :: ::,
117266,0,117578,1312224,117582,780000,110763,0,:: :: :: ::,
117368,0,117683,1312224,117694,780000,110858,0,:: :: :: ::,
117471,0,117787,1312224,117797,780000,110962,0,:: :: :: ::,
117577,0,117889,1312224,117898,780000,111068,0,:: :: :: ::,
117680,0,117994,1312224,118002,780000,111178,0,:: :: :: ::,
117783,0,118097,1312224,118106,780000,111287,0,:: :: :: ::,
117886,0,118199,1312224,118209,780000,111382,0,:: :: :: ::,
117989,0,118311,1312224,118321,780000,111489,0,:: :: :: ::,
118092,0,118417,1312224,118425,813000,111592,0,:: :: :: ::,
118196,0,118510,1312224,118524,813000,111713,0,:: :: :: ::,
118308,0,118607,1312348,118611,813000,111789,0,:: :: :: ::,
118406,0,118708,1314224,118712,813000,111892,0,:: :: :: ::,
118507,0,118809,1316428,118819,813000,111999,0,:: :: :: ::,
118607,0,118910,1315280,118915,813000,112106,0,:: :: :: ::,
118707,0,119010,1315528,119014,813000,112211,0,:: :: :: ::,
118808,0,119110,1316064,119115,813000,112314,0,:: :: :: ::,
118908,0,119212,1315816,119215,813000,112421,0,:: :: :: ::,
119009,0,119312,1309092,119317,813000,112523,0,:: :: :: ::,
119109,0,119414,1308844,119418,1754000,112631,0,:: :: :: ::,
119211,0,119513,1318444,119519,1754000,112689,0,:: :: :: ::,
119311,0,119615,1320816,119619,1754000,112797,0,:: :: :: ::,
119412,0,119714,1320932,119718,1754000,112897,0,:: :: :: ::,
119512,0,119815,1320932,119820,1754000,113003,0,:: :: :: ::,
119613,0,119916,1320932,119921,1754000,113127,0,:: :: :: ::,
119713,0,120017,1320932,120021,1754000,113195,0,:: :: :: ::,
119814,0,120117,1321428,120122,1754000,113298,0,:: :: :: ::,
119914,0,120218,1321048,120235,1754000,113409,0,:: :: :: ::,
120016,0,120318,1319780,120328,1754000,113507,0,:: :: :: ::,
120116,0,120418,1308384,120422,1893000,113612,0,:: :: :: ::,
120217,0,120518,1308384,120522,1893000,113720,0,:: :: :: ::,
120317,0,120619,1308384,120624,1893000,113851,0,:: :: :: ::,
120417,0,120722,1307172,120732,1893000,113919,0,:: :: :: ::,
120518,0,120829,1316260,120833,1893000,114020,0,:: :: :: ::,
120618,0,120929,1316260,120935,1893000,114129,0,:: :: :: ::,
120718,0,121030,1316268,121035,1893000,114232,0,:: :: :: ::,
120827,0,121130,1316268,121139,1893000,114336,0,:: :: :: ::,
120927,0,121181,1316268,121185,1893000,114440,0,:: :: :: ::,
121028,0,121281,1316392,121286,1893000,114540,0,:: :: :: ::,
121128,0,121382,1316392,121386,1893000,114640,0,:: :: :: ::,
121179,0,121484,1318440,121489,1504000,114743,0,:: :: :: ::,
121280,0,121584,1318440,121588,1504000,114868,0,:: :: :: ::,
121380,0,121684,1318696,121688,1504000,114950,0,:: :: :: ::,
121481,0,121784,1318696,121788,1504000,115053,0,:: :: :: ::,
121568,0,121885,1318696,121889,1504000,115161,0,:: :: :: ::,
121583,0,121986,1318696,121990,1504000,115268,0,:: :: :: ::,
121683,0,122086,1318712,122090,1504000,115318,0,:: :: :: ::,
121784,0,122187,1318704,122191,1504000,115419,0,:: :: :: ::,
121884,0,122288,1318704,122293,1504000,115519,0,:: :: :: ::,
121985,0,122388,1318704,122393,1678000,115627,0,:: :: :: ::,
122085,0,122489,1318704,122494,1678000,115729,0,:: :: :: ::,
122185,0,122590,1318704,122594,1678000,115833,0,:: :: :: ::,
122286,0,122689,1322800,122698,1678000,115936,0,:: :: :: ::,
122386,0,122789,1322800,122798,1678000,116035,0,:: :: :: ::,
122487,0,122890,1322800,122898,1678000,116137,0,:: :: :: ::,
122587,0,122991,1322800,122995,1678000,116242,0,:: :: :: ::,
122688,0,123091,1322800,123095,1678000,116345,0,:: :: :: ::,
122788,0,123193,1322800,123198,1678000,116454,0,:: :: :: ::,
122889,0,123291,1322800,123295,1678000,116560,0,:: :: :: ::,
122989,0,123392,1318456,123396,1743000,116659,0,:: :: :: ::,
123090,0,123492,1336748,123495,1743000,116763,0,:: :: :: ::,
123190,0,123592,1334700,123596,1743000,116864,0,:: :: :: ::,
123290,0,123693,1334700,123696,1743000,116966,0,:: :: :: ::,
123391,0,123793,1334840,123799,1743000,117067,0,:: :: :: ::,
123491,0,123894,1334840,123898,1743000,117172,0,:: :: :: ::,
123591,0,123994,1334840,123999,1743000,117273,0,:: :: :: ::,
123692,0,124095,1334856,124098,1743000,117378,0,:: :: :: ::,
123792,0,124196,1334856,124200,1743000,117472,0,:: :: :: ::,
123893,0,124296,1334732,124300,1743000,117578,0,:: :: :: ::,
123993,0,124396,1334732,124401,1815000,117687,0,:: :: :: ::,
124094,0,124497,1334732,124501,1815000,117790,0,:: :: :: ::,
124194,0,124597,1343692,124602,1815000,117891,0,:: :: :: ::,
124295,0,124698,1343692,124702,1815000,117995,0,:: :: :: ::,
124395,0,124799,1343692,124803,1815000,118098,0,:: :: :: ::,
124496,0,124899,1343692,124903,1815000,118201,0,:: :: :: ::,
124596,0,125000,1343692,125005,1815000,118312,0,:: :: :: ::,
124696,0,125100,1343692,125105,1815000,118418,0,:: :: :: ::,
124798,0,125201,1343708,125206,1815000,118511,0,:: :: :: ::,
124898,0,125301,1343708,125306,1815000,118608,0,:: :: :: ::,
124998,0,125401,1343708,125405,1734000,118708,0,:: :: :: ::,
125099,0,125506,1342344,125513,1734000,118810,0,:: :: :: ::,
125199,0,125608,1343728,125612,1734000,118911,0,:: :: :: ::,
125300,0,125710,1343976,125715,1734000,119010,0,:: :: :: ::,
125400,0,125809,1359228,125815,1734000,119110,0,:: :: :: ::,
125505,0,125909,1359476,125912,1734000,119212,0,:: :: :: ::,
125607,0,126010,1359476,126013,1734000,119312,0,:: :: :: ::,
125708,0,126111,1359200,126115,1734000,119415,0,:: :: :: ::,
125808,0,126212,1359200,126216,1734000,119513,0,:: :: :: ::,
125908,0,126312,1359200,126316,1734000,119615,0,:: :: :: ::,
126009,0,126413,1359200,126417,2659000,119715,0,:: :: :: ::,
126110,0,126513,1359200,126517,2659000,119815,0,:: :: :: ::,
126210,0,126614,1359200,126618,2659000,119916,0,:: :: :: ::,
126311,0,126714,1359200,126719,2659000,120017,0,:: :: :: ::,
126411,0,126815,1359200,126820,2659000,120117,0,:: :: :: ::,
126512,0,126915,1359324,126919,2659000,120218,0,:: :: :: ::,
126612,0,127016,1359324,127021,2659000,120318,0,:: :: :: ::,
126713,0,127116,1359260,127120,2659000,120418,0,:: :: :: ::,
126813,0,127218,1365916,127222,2659000,120519,0,:: :: :: ::,
126914,0,127319,1365916,127326,2659000,120619,0,:: :: :: ::,
127014,0,127419,1365916,127423,1504000,120723,0,:: :: :: ::,
127115,0,127522,1365916,127525,1504000,120829,0,:: :: :: ::,
127217,0,127620,1365916,127625,1504000,120930,0,:: :: :: ::,
127317,0,127721,1365916,127725,1504000,121030,0,:: :: :: ::,
127418,0,127821,1365916,127826,1504000,121131,0,:: :: :: ::,
127518,0,127922,1365916,127925,1504000,121181,0,:: :: :: ::,
127619,0,128022,1365916,128027,1504000,121282,0,:: :: :: ::,
127719,0,128122,1365980,128126,1504000,121382,0,:: :: :: ::,
127820,0,128223,1365980,128228,1504000,121484,0,:: :: :: ::,
127920,0,128326,1365980,128332,1504000,121584,0,:: :: :: ::,
128020,0,128427,1365980,128431,1344000,121685,0,:: :: :: ::,
128121,0,128527,1365980,128531,1344000,121785,0,:: :: :: ::,
128221,0,128627,1366104,128633,1344000,121886,0,:: :: :: ::,
128322,0,128728,1366104,128733,1344000,121986,0,:: :: :: ::,
128425,0,128828,1366104,128833,1344000,122086,0,:: :: :: ::,
128525,0,128929,1366104,128933,1344000,122187,0,:: :: :: ::,
128626,0,129029,1366104,129034,1344000,122288,0,:: :: :: ::,
128726,0,129130,1366104,129134,1344000,122389,0,:: :: :: ::,
128827,0,129230,1366104,129235,1344000,122489,0,:: :: :: ::,
128927,0,129331,1366104,129335,1344000,122590,0,:: :: :: ::,
129028,0,129431,1366104,129436,1279000,122690,0,:: :: :: ::,
129128,0,129532,1366104,129536,1279000,122790,0,:: :: :: ::,
129229,0,129632,1366104,129636,1279000,122890,0,:: :: :: ::,
129329,0,129733,1366104,129737,1279000,122991,0,:: :: :: ::,
129430,0,129836,1366104,129844,1279000,123091,0,:: :: :: ::,
129530,0,129934,1366104,129938,1279000,123194,0,:: :: :: ::,
129630,0,130034,1366104,130039,1279000,123292,0,:: :: :: ::,
129731,0,130134,1365980,130140,1279000,123392,0,:: :: :: ::,
129831,0,130235,1365980,130240,1279000,123492,0,:: :: :: ::,
129932,0,130336,1365980,130340,1279000,123592,0,:: :: :: ::,
130032,0,130436,1365980,130441,1308000,123693,0,:: :: :: ::,
130133,0,130536,1366104,130540,1308000,123793,0,:: :: :: ::,
130233,0,130636,1366352,130640,1308000,123894,0,:: :: :: ::,
130334,0,130738,1366352,130743,1308000,123995,0,:: :: :: ::,
130434,0,130838,1366104,130842,1308000,124095,0,:: :: :: ::,
130535,0,130938,1366104,130941,1308000,124196,0,:: :: :: ::,
130635,0,131038,1366104,131042,1308000,124296,0,:: :: :: ::,
130736,0,131138,1366104,131142,1308000,124397,0,:: :: :: ::,
130836,0,131240,1365320,131248,1308000,124498,0,:: :: :: ::,
130937,0,131341,1365404,131364,1308000,124598,0,:: :: :: ::,
131037,0,131441,1365280,131449,1390000,124698,0,:: :: :: ::,
131137,0,131542,1364784,131551,1390000,124799,0,:: :: :: ::,
131238,0,131642,1364784,131648,1390000,124900,0,:: :: :: ::,
131340,0,131742,1364784,131746,1390000,125000,0,:: :: :: ::,
131441,0,131843,1364784,131847,1390000,125101,0,:: :: :: ::,
131541,0,131945,1364784,131956,1390000,125201,0,:: :: :: ::,
131641,0,132044,1364784,132048,1390000,125302,0,:: :: :: ::,
131742,0,132144,1364760,132148,1390000,125401,0,:: :: :: ::,
131842,0,132247,1364760,132258,1390000,125506,0,:: :: :: ::,
131942,0,132345,1364760,132349,1390000,125608,0,:: :: :: ::,
132043,0,132445,1364760,132449,1549000,125710,0,:: :: :: ::,
132143,0,132549,1364760,132561,1549000,125809,0,:: :: :: ::,
132243,0,132648,1364760,132652,1549000,125910,0,:: :: :: ::,
132344,0,132748,1364760,132752,1549000,126010,0,:: :: :: ::,
132444,0,132852,1364760,132888,1549000,126112,0,:: :: :: ::,
132546,0,132953,1365132,132960,1549000,126212,0,:: :: :: ::,
132647,0,133053,1365132,133060,1549000,126313,0,:: :: :: ::,
132748,0,133156,1365132,133165,1549000,126413,0,:: :: :: ::,
132850,0,133260,1365132,133273,1549000,126513,0,:: :: :: ::,
132952,0,133359,1365132,133385,1549000,126614,0,:: :: :: ::,
133052,0,133459,1365132,133463,1292000,126715,0,:: :: :: ::,
133153,0,133559,1365132,133563,1292000,126815,0,:: :: :: ::,
133257,0,133662,1365132,133675,1292000,126916,0,:: :: :: ::,
133356,0,133762,1365132,133781,1292000,127016,0,:: :: :: ::,
133458,0,133865,1365132,133876,1292000,127117,0,:: :: :: ::,
133558,0,133967,1365132,133985,1292000,127218,0,:: :: :: ::,
133659,0,134068,1365132,134079,1292000,127320,0,:: :: :: ::,
133760,0,134168,1365132,134185,1292000,127419,0,:: :: :: ::,
133861,0,134269,1365132,134291,1292000,127522,0,:: :: :: ::,
133963,0,134376,1365132,134427,1225000,127621,0,:: :: :: ::,
134065,0,134481,1365132,134486,1225000,127722,0,:: :: :: ::,
134166,0,134574,1365256,134578,1225000,127822,0,:: :: :: ::,
134267,0,134675,1365256,134680,1225000,127922,0,:: :: :: ::,
134373,0,134776,1365256,134781,1225000,128023,0,:: :: :: ::,
134473,0,134878,1365256,134886,1225000,128123,0,:: :: :: ::,
134573,0,134978,1364804,134990,1225000,128224,0,:: :: :: ::,
134673,0,135080,1364764,135092,1225000,128327,0,:: :: :: ::,
134774,0,135180,1364756,135184,1225000,128427,0,:: :: :: ::,
134875,0,135281,1364756,135289,1225000,128527,0,:: :: :: ::,
134977,0,135383,1364756,135395,1225000,128628,0,:: :: :: ::,
135077,0,135483,1364756,135501,1305000,128728,0,:: :: :: ::,
135178,0,135581,1364756,135584,1305000,128829,0,:: :: :: ::,
135278,0,135682,1364756,135685,1305000,128929,0,:: :: :: ::,
135380,0,135782,1365012,135785,1305000,129030,0,:: :: :: ::,
135480,0,135884,1366376,135889,1305000,129130,0,:: :: :: ::,
135581,0,135986,1366996,135990,1305000,129231,0,:: :: :: ::,
135681,0,136084,1367120,136090,1305000,129331,0,:: :: :: ::,
135781,0,136185,1367268,136188,1305000,129432,0,:: :: :: ::,
135882,0,136285,1367268,136289,1305000,129532,0,:: :: :: ::,
135982,0,136389,1367268,136393,1305000,129632,0,:: :: :: ::,
136083,0,136486,1367268,136490,1776000,129733,0,:: :: :: ::,
136183,0,136586,1367268,136589,1776000,129836,0,:: :: :: ::,
136284,0,136686,1367144,136690,1776000,129934,0,:: :: :: ::,
136384,0,136787,1367144,136790,1776000,130035,0,:: :: :: ::,
136485,0,136888,1367144,136894,1776000,130135,0,:: :: :: ::,
136585,0,136988,1367144,136992,1776000,130235,0,:: :: :: ::,
136685,0,137088,1367144,137092,1776000,130336,0,:: :: :: ::,
136786,0,137188,1367152,137191,1776000,130436,0,:: :: :: ::,
136886,0,137289,1367152,137298,1776000,130537,0,:: :: :: ::,
136987,0,137390,1367152,137395,1776000,130637,0,:: :: :: ::,
137087,0,137493,1367152,137498,1648000,130738,0,:: :: :: ::,
137187,0,137590,1367152,137593,1648000,130838,0,:: :: :: ::,
137288,0,137690,1367152,137694,1648000,130938,0,:: :: :: ::,
137388,0,137791,1367152,137794,1648000,131038,0,:: :: :: ::,
137489,0,137892,1367152,137896,1648000,131139,0,:: :: :: ::,
137589,0,137992,1367152,137995,1648000,131240,0,:: :: :: ::,
137689,0,138092,1367268,138096,1648000,131342,0,:: :: :: ::,
137790,0,138192,1367276,138196,1648000,131442,0,:: :: :: ::,
137890,0,138293,1367276,138297,1648000,131542,0,:: :: :: ::,
137991,0,138393,1367276,138398,1648000,131643,0,:: :: :: ::,
138091,0,138494,1367276,138498,1817000,131743,0,:: :: :: ::,
138192,0,138594,1367276,138598,1817000,131843,0,:: :: :: ::,
138292,0,138694,1367276,138698,1817000,131946,0,:: :: :: ::,
138392,0,138795,1367276,138798,1817000,132044,0,:: :: :: ::,
138493,0,138896,1367276,138901,1817000,132144,0,:: :: :: ::,
138593,0,138998,1367276,139005,1817000,132248,0,:: :: :: ::,
138693,0,139096,1367284,139101,1817000,132345,0,:: :: :: ::,
138794,0,139197,1367276,139202,1817000,132446,0,:: :: :: ::,
138894,0,139297,1367276,139302,1817000,132550,0,:: :: :: ::,
138994,0,139397,1367276,139401,1817000,132648,0,:: :: :: ::,
139095,0,139498,1367276,139502,1622000,132749,0,:: :: :: ::,
139196,0,139599,1367276,139603,1622000,132853,0,:: :: :: ::,
139296,0,139699,1367276,139705,1622000,132953,0,:: :: :: ::,
139396,0,139800,1367276,139805,1622000,133054,0,:: :: :: ::,
139497,0,139900,1367276,139906,1622000,133157,0,:: :: :: ::,
139597,0,140000,1367276,140006,1622000,133261,0,:: :: :: ::,
139698,0,140101,1367284,140108,1622000,133360,0,:: :: :: ::,
139798,0,140202,1367276,140208,1622000,133459,0,:: :: :: ::,
139899,0,140302,1367276,140308,1622000,133559,0,:: :: :: ::,
139999,0,140403,1367276,140408,1409000,133663,0,:: :: :: ::,
140100,0,140508,1367400,140512,1409000,133763,0,:: :: :: ::,
140200,0,140605,1367400,140609,1409000,133866,0,:: :: :: ::,
140300,0,140707,1367400,140713,1409000,133968,0,:: :: :: ::,
140401,0,140807,1367400,140811,1409000,134069,0,:: :: :: ::,
140501,0,140908,1367400,140913,1409000,134169,0,:: :: :: ::,
140605,0,141008,1367400,141013,1409000,134270,0,:: :: :: ::,
140706,0,141110,1367400,141114,1409000,134376,0,:: :: :: ::,
140806,0,141209,1367400,141214,1409000,134481,0,:: :: :: ::,
140906,0,141310,1367400,141315,1409000,134574,0,:: :: :: ::,
141007,0,141411,1367400,141415,1423000,134676,0,:: :: :: ::,
141108,0,141511,1367276,141518,1423000,134776,0,:: :: :: ::,
141208,0,141612,1367276,141617,1423000,134878,0,:: :: :: ::,
141308,0,141712,1367276,141717,1423000,134979,0,:: :: :: ::,
141409,0,141762,1367276,141767,1423000,135080,0,:: :: :: ::,
141509,0,141863,1367276,141867,1423000,135180,0,:: :: :: ::,
141610,0,141963,1367276,141967,1423000,135282,0,:: :: :: ::,
141710,0,142068,1353848,142074,1423000,135384,0,:: :: :: ::,
141761,0,142164,1353956,142168,1423000,135484,0,:: :: :: ::,
141861,0,142264,1354080,142268,1423000,135582,0,:: :: :: ::,
141962,0,142364,1347484,142368,1423000,135682,0,:: :: :: ::,
142065,0,142464,1347360,142468,2219000,135783,0,:: :: :: ::,
142163,0,142565,1347360,142569,2219000,135884,0,:: :: :: ::,
142263,0,142666,1347360,142671,2219000,135986,0,:: :: :: ::,
142363,0,142766,1347360,142771,2219000,136084,0,:: :: :: ::,
142464,0,142866,1347360,142871,2219000,136185,0,:: :: :: ::,
142564,0,142967,1347360,142972,2219000,136285,0,:: :: :: ::,
142664,0,143067,1347484,143073,2219000,136389,0,:: :: :: ::,
142765,0,143168,1347484,143174,2219000,136487,0,:: :: :: ::,
142865,0,143268,1347484,143273,2219000,136586,0,:: :: :: ::,
142966,0,143369,1347484,143374,2219000,136686,0,:: :: :: ::,
143066,0,143469,1347484,143474,1600000,136787,0,:: :: :: ::,
143167,0,143572,1347484,143577,1600000,136888,0,:: :: :: ::,
143267,0,143673,1347484,143677,1600000,136988,0,:: :: :: ::,
143367,0,143773,1347484,143778,1600000,137088,0,:: :: :: ::,
143468,0,143874,1347484,143879,1600000,137188,0,:: :: :: ::,
143569,0,143974,1347484,143979,1600000,137289,0,:: :: :: ::,
143671,0,144075,1347484,144080,1600000,137391,0,:: :: :: ::,
143772,0,144175,1347484,144180,1600000,137493,0,:: :: :: ::,
143872,0,144276,1347484,144280,1600000,137590,0,:: :: :: ::,
143973,0,144376,1347484,144381,1600000,137690,0,:: :: :: ::,
144073,0,144476,1347484,144481,1455000,137791,0,:: :: :: ::,
144174,0,144577,1347360,144581,1455000,137892,0,:: :: :: ::,
144274,0,144677,1347360,144682,1455000,137992,0,:: :: :: ::,
144375,0,144778,1347360,144782,1455000,138092,0,:: :: :: ::,
144475,0,144878,1347360,144883,1455000,138193,0,:: :: :: ::,
144575,0,144979,1347360,144983,1455000,138293,0,:: :: :: ::,
144676,0,145079,1347360,145084,1455000,138393,0,:: :: :: ::,
144776,0,145186,1347360,145191,1455000,138494,0,:: :: :: ::,
144877,0,145287,1347360,145291,1455000,138594,0,:: :: :: ::,
144977,0,145389,1347360,145396,1455000,138695,0,:: :: :: ::,
145078,0,145488,1346556,145493,1435000,138795,0,:: :: :: ::,
145185,0,145588,1346516,145593,1435000,138896,0,:: :: :: ::,
145285,0,145689,1346516,145693,1435000,138999,0,:: :: :: ::,
145386,0,145790,1346516,145797,1435000,139097,0,:: :: :: ::,
145486,0,145891,1346516,145898,1435000,139198,0,:: :: :: ::,
145587,0,145992,1346516,146003,1435000,139298,0,:: :: :: ::,
145687,0,146090,1346516,146094,1435000,139397,0,:: :: :: ::,
145788,0,146190,1346500,146194,1435000,139498,0,:: :: :: ::,
145888,0,146292,1346500,146296,1435000,139599,0,:: :: :: ::,
145989,0,146394,1346500,146409,1436000,139700,0,:: :: :: ::,
146089,0,146494,1346500,146511,1276000,139800,0,:: :: :: ::,
146190,0,146593,1346500,146597,1276000,139901,0,:: :: :: ::,
146290,0,146693,1346500,146697,1276000,140001,0,:: :: :: ::,
146391,0,146795,1346500,146800,1276000,140102,0,:: :: :: ::,
146492,0,146897,1346500,146909,1276000,140202,0,:: :: :: ::,
146592,0,146998,1346500,147012,1276000,140303,0,:: :: :: ::,
146692,0,147096,1346500,147100,1276000,140403,0,:: :: :: ::,
146793,0,147197,1346500,147201,1276000,140508,0,:: :: :: ::,
146894,0,147298,1346500,147304,1276000,140606,0,:: :: :: ::,
146995,0,147402,1346500,147415,1280000,140707,0,:: :: :: ::,
147096,0,147503,1346500,147516,1280000,140807,0,:: :: :: ::,
147196,0,147601,1346500,147608,1280000,140909,0,:: :: :: ::,
147296,0,147701,1346500,147705,1280000,141008,0,:: :: :: ::,
147399,0,147803,1346500,147811,1280000,141111,0,:: :: :: ::,
147500,0,147906,1346500,147917,1280000,141210,0,:: :: :: ::,
147600,0,148006,1346500,148019,1280000,141311,0,:: :: :: ::,
147700,0,148103,1346500,148107,1280000,141411,0,:: :: :: ::,
147801,0,148208,1346500,148214,1280000,141512,0,:: :: :: ::,
147902,0,148312,1346500,148323,1280000,141612,0,:: :: :: ::,
148002,0,148412,1346500,148427,1264000,141712,0,:: :: :: ::,
148103,0,148512,1346500,148526,1264000,141763,0,:: :: :: ::,
148207,0,148631,1346500,148649,1264000,141863,0,:: :: :: ::,
148308,0,148711,1346500,148715,1264000,141963,0,:: :: :: ::,
148408,0,148812,1346500,148816,1264000,142069,0,:: :: :: ::,
148509,0,148913,1346500,148919,1264000,142164,0,:: :: :: ::,
148610,0,149017,1346500,149028,1264000,142264,0,:: :: :: ::,
148710,0,149117,1346500,149127,1264000,142364,0,:: :: :: ::,
148811,0,149217,1346500,149221,1264000,142465,0,:: :: :: ::,
148911,0,149317,1346500,149321,1264000,142565,0,:: :: :: ::,
149012,0,149420,1346500,149432,1227000,142666,0,:: :: :: ::,
149115,0,149525,1346500,149536,1227000,142767,0,:: :: :: ::,
149216,0,149621,1346500,149625,1227000,142867,0,:: :: :: ::,
149316,0,149722,1346500,149729,1227000,142967,0,:: :: :: ::,
149418,0,149823,1346500,149839,1227000,143067,0,:: :: :: ::,
149520,0,149925,1346500,149929,1227000,143168,0,:: :: :: ::,
149621,0,150025,1346500,150029,1227000,143269,0,:: :: :: ::,
149721,0,150131,1346500,150143,1227000,143369,0,:: :: :: ::,
149822,0,150229,1346500,150233,1227000,143469,0,:: :: :: ::,
149923,0,150330,1346500,150334,1227000,143573,0,:: :: :: ::,
150024,0,150436,1346500,150447,1305000,143673,0,:: :: :: ::,
150128,0,150532,1346624,150536,1305000,143774,0,:: :: :: ::,
150228,0,150633,1348112,150636,1305000,143874,0,:: :: :: ::,
150329,0,150735,1349104,150738,1305000,143975,0,:: :: :: ::,
150431,0,150835,1349228,150839,1305000,144075,0,:: :: :: ::,
150532,0,150937,1349180,150940,1305000,144176,0,:: :: :: ::,
150632,0,151038,1349304,151052,1305000,144276,0,:: :: :: ::,
150734,0,151140,1349380,151145,1305000,144377,0,:: :: :: ::,
150834,0,151239,1349256,151244,1305000,144477,0,:: :: :: ::,
150936,0,151339,1349256,151344,1305000,144577,0,:: :: :: ::,
151036,0,151439,1349256,151445,1808000,144678,0,:: :: :: ::,
151137,0,151539,1349256,151544,1808000,144778,0,:: :: :: ::,
151237,0,151640,1349256,151645,1808000,144878,0,:: :: :: ::,
151338,0,151740,1349256,151747,1808000,144979,0,:: :: :: ::,
151438,0,151841,1349256,151845,1808000,145080,0,:: :: :: ::,
151539,0,151941,1349256,151945,1808000,145187,0,:: :: :: ::,
151639,0,152042,1349256,152046,1808000,145287,0,:: :: :: ::,
151739,0,152142,1349264,152147,1808000,145389,0,:: :: :: ::,
151840,0,152243,1349264,152247,1808000,145488,0,:: :: :: ::,
151940,0,152345,1349264,152349,1808000,145589,0,:: :: :: ::,
152041,0,152444,1349884,152449,1677000,145689,0,:: :: :: ::,
152141,0,152545,1349760,152549,1677000,145791,0,:: :: :: ::,
152241,0,152646,1349884,152653,1677000,145892,0,:: :: :: ::,
152344,0,152745,1349760,152749,1677000,145993,0,:: :: :: ::,
152443,0,152846,1349760,152851,1677000,146090,0,:: :: :: ::,
152543,0,152947,1349760,152952,1677000,146191,0,:: :: :: ::,
152644,0,153047,1349760,153052,1677000,146292,0,:: :: :: ::,
152744,0,153147,1349760,153152,1677000,146395,0,:: :: :: ::,
152845,0,153248,1349760,153253,1677000,146496,0,:: :: :: ::,
152945,0,153349,1349760,153354,1677000,146593,0,:: :: :: ::,
153046,0,153449,1349760,153454,1520000,146693,0,:: :: :: ::,
153146,0,153549,1349760,153555,1520000,146795,0,:: :: :: ::,
153247,0,153650,1349760,153655,1520000,146897,0,:: :: :: ::,
153347,0,153750,1349760,153754,1520000,146999,0,:: :: :: ::,
153448,0,153850,1349760,153854,1520000,147097,0,:: :: :: ::,
153548,0,153951,1349760,153956,1520000,147197,0,:: :: :: ::,
153648,0,154051,1349760,154056,1520000,147299,0,:: :: :: ::,
153749,0,154152,1349760,154157,1520000,147403,0,:: :: :: ::,
153849,0,154252,1349760,154257,1520000,147503,0,:: :: :: ::,
153950,0,154352,1349636,154358,1520000,147601,0,:: :: :: ::,
154050,0,154453,1349636,154459,1594000,147701,0,:: :: :: ::,
154150,0,154554,1349636,154559,1594000,147803,0,:: :: :: ::,
154251,0,154655,1349636,154660,1594000,147906,0,:: :: :: ::,
154351,0,154755,1349636,154760,1594000,148007,0,:: :: :: ::,
154452,0,154855,1349760,154859,1594000,148104,0,:: :: :: ::,
154552,0,154956,1349760,154961,1594000,148208,0,:: :: :: ::,
154653,0,155056,1349760,155061,1594000,148313,0,:: :: :: ::,
154753,0,155157,1349760,155162,1594000,148412,0,:: :: :: ::,
154853,0,155257,1349760,155262,1594000,148513,0,:: :: :: ::,
154954,0,155357,1349636,155362,1594000,148632,0,:: :: :: ::,
155055,0,155458,1349760,155463,1332000,148711,0,:: :: :: ::,
155155,0,155559,1349760,155563,1332000,148812,0,:: :: :: ::,
155256,0,155659,1349884,155665,1332000,148914,0,:: :: :: ::,
155356,0,155760,1349884,155768,1332000,149017,0,:: :: :: ::,
155457,0,155860,1349636,155864,1332000,149118,0,:: :: :: ::,
155557,0,155961,1349636,155966,1332000,149217,0,:: :: :: ::,
155658,0,156061,1349636,156066,1332000,149318,0,:: :: :: ::,
155758,0,156162,1349636,156167,1332000,149421,0,:: :: :: ::,
155859,0,156263,1349636,156267,1332000,149526,0,:: :: :: ::,
155959,0,156365,1349512,156368,1332000,149622,0,:: :: :: ::,
156060,0,156466,1349512,156470,1390000,149723,0,:: :: :: ::,
156161,0,156566,1349512,156571,1390000,149823,0,:: :: :: ::,
156261,0,156666,1349512,156673,1390000,149925,0,:: :: :: ::,
156363,0,156767,1349512,156772,1390000,150025,0,:: :: :: ::,
156464,0,156867,1349512,156875,1390000,150132,0,:: :: :: ::,
