App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 02:32:55 PM","1 min 54 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
77516,0,77636,2026263,73398,173,Sgemm::JavaThreaded::Compute::Start,
77616,0,77737,2489862,73498,173,Sgemm::JavaThreaded::Compute::Start,
77716,0,77837,2104119,73599,173,Sgemm::JavaThreaded::Compute::Start,
77817,0,77938,1948045,73700,173,Sgemm::JavaThreaded::Compute::Start,
77917,0,78038,1966142,73800,173,Sgemm::JavaThreaded::Compute::Start,
78017,0,78138,1950355,73901,173,Sgemm::JavaThreaded::Compute::Start,
78117,0,78239,1946997,74002,173,Sgemm::JavaThreaded::Compute::Start,
78218,0,78339,2001261,74102,173,Sgemm::JavaThreaded::Compute::Start,
78318,0,78440,1919157,74202,173,Sgemm::JavaThreaded::Compute::Start,
78418,0,78551,1810658,74303,173,Sgemm::JavaThreaded::Compute::Start,
78519,0,78649,2452803,74403,173,Sgemm::JavaThreaded::Compute::Start,
78619,0,78740,1940508,74504,173,Sgemm::JavaThreaded::Compute::Start,
78720,0,78843,1938200,74605,173,Sgemm::JavaThreaded::Compute::Start,
78822,0,78942,2428456,74705,173,Sgemm::JavaThreaded::Compute::Start,
78922,0,79044,1935453,74806,173,Sgemm::JavaThreaded::Compute::Start,
79022,0,79144,2399014,74907,173,Sgemm::JavaThreaded::Compute::Start,
79122,0,79243,2423573,74953,174,Sgemm::JavaThreaded::Compute::Stop,
79222,0,79344,1938939,74998,0,:: :: :: ::,
79322,0,79449,2029965,75007,0,:: :: :: ::,
79424,0,79546,1948782,75016,104,Sgemm::RenderScript::IO::Start,
79525,0,79661,2449847,75108,104,Sgemm::RenderScript::IO::Start,
79625,0,79748,2436380,75208,104,Sgemm::RenderScript::IO::Start,
79728,0,79849,1934412,75309,104,Sgemm::RenderScript::IO::Start,
79828,0,79949,1942077,75410,104,Sgemm::RenderScript::IO::Start,
79929,0,80057,1919398,75511,104,Sgemm::RenderScript::IO::Start,
80032,0,80152,1957632,75610,104,Sgemm::RenderScript::IO::Start,
80132,0,80255,1959940,75710,104,Sgemm::RenderScript::IO::Start,
80235,0,80356,2461661,75811,104,Sgemm::RenderScript::IO::Start,
80335,0,80456,1897081,75911,104,Sgemm::RenderScript::IO::Start,
80436,0,80556,1946784,76011,104,Sgemm::RenderScript::IO::Start,
80536,0,80665,2254502,76111,104,Sgemm::RenderScript::IO::Start,
80636,0,80766,2324545,76212,104,Sgemm::RenderScript::IO::Start,
80736,0,80857,2381118,76312,104,Sgemm::RenderScript::IO::Start,
80836,0,80957,1951232,76413,104,Sgemm::RenderScript::IO::Start,
80937,0,81057,1919674,76513,104,Sgemm::RenderScript::IO::Start,
81037,0,81158,1936494,76613,104,Sgemm::RenderScript::IO::Start,
81137,0,81258,1925326,76713,104,Sgemm::RenderScript::IO::Start,
81237,0,81358,2042771,76813,104,Sgemm::RenderScript::IO::Start,
81338,0,81459,1899277,76915,104,Sgemm::RenderScript::IO::Start,
81438,0,81576,1931218,77015,104,Sgemm::RenderScript::IO::Start,
81548,0,81670,1688688,77115,104,Sgemm::RenderScript::IO::Start,
81648,0,81772,1636747,77215,104,Sgemm::RenderScript::IO::Start,
81748,0,81871,1765641,77316,104,Sgemm::RenderScript::IO::Start,
81849,0,81969,1903382,77416,104,Sgemm::RenderScript::IO::Start,
81949,0,82071,1844512,77516,104,Sgemm::RenderScript::IO::Start,
82049,0,82172,1871033,77616,104,Sgemm::RenderScript::IO::Start,
82149,0,82270,1914159,77717,104,Sgemm::RenderScript::IO::Start,
82250,0,82371,1911849,77817,104,Sgemm::RenderScript::IO::Start,
82350,0,82470,1992026,77917,104,Sgemm::RenderScript::IO::Start,
82450,0,82570,1944692,78017,104,Sgemm::RenderScript::IO::Start,
82550,0,82674,1959940,78118,104,Sgemm::RenderScript::IO::Start,
82651,0,82771,1941857,78218,104,Sgemm::RenderScript::IO::Start,
82751,0,82878,1955324,78318,104,Sgemm::RenderScript::IO::Start,
82851,0,82978,1800952,78419,104,Sgemm::RenderScript::IO::Start,
82951,0,83074,1814426,78519,104,Sgemm::RenderScript::IO::Start,
83052,0,83174,1923721,78619,104,Sgemm::RenderScript::IO::Start,
83152,0,83273,2054220,78720,104,Sgemm::RenderScript::IO::Start,
83252,0,83374,2289122,78822,104,Sgemm::RenderScript::IO::Start,
83352,0,83473,2065579,78922,104,Sgemm::RenderScript::IO::Start,
83453,0,83574,2113274,79022,104,Sgemm::RenderScript::IO::Start,
83553,0,83674,1907229,79122,104,Sgemm::RenderScript::IO::Start,
83653,0,83774,2142500,79222,104,Sgemm::RenderScript::IO::Start,
83753,0,83874,2140194,79323,104,Sgemm::RenderScript::IO::Start,
83854,0,83985,1646036,79425,104,Sgemm::RenderScript::IO::Start,
83954,0,84083,2037438,79525,104,Sgemm::RenderScript::IO::Start,
84054,0,84175,1954798,79625,104,Sgemm::RenderScript::IO::Start,
84154,0,84277,1966336,79728,104,Sgemm::RenderScript::IO::Start,
84255,0,84378,2402535,79829,104,Sgemm::RenderScript::IO::Start,
84355,0,84477,2014735,79929,104,Sgemm::RenderScript::IO::Start,
84455,0,84577,1933144,80032,104,Sgemm::RenderScript::IO::Start,
84556,0,84677,2408722,80133,104,Sgemm::RenderScript::IO::Start,
84657,0,84781,1937535,80235,104,Sgemm::RenderScript::IO::Start,
84758,0,84879,2319924,80335,104,Sgemm::RenderScript::IO::Start,
84858,0,84979,1985486,80436,104,Sgemm::RenderScript::IO::Start,
84959,0,85084,1410891,80536,104,Sgemm::RenderScript::IO::Start,
85059,0,85179,1975000,80636,104,Sgemm::RenderScript::IO::Start,
85159,0,85280,1757822,80736,104,Sgemm::RenderScript::IO::Start,
85259,0,85380,2041672,80837,104,Sgemm::RenderScript::IO::Start,
85360,0,85482,1885803,80937,104,Sgemm::RenderScript::IO::Start,
85460,0,85584,2498499,81037,104,Sgemm::RenderScript::IO::Start,
85560,0,85684,2522835,81137,104,Sgemm::RenderScript::IO::Start,
85660,0,85784,2470894,81238,104,Sgemm::RenderScript::IO::Start,
85760,0,85882,1393483,81338,104,Sgemm::RenderScript::IO::Start,
85861,0,85981,1794598,81438,104,Sgemm::RenderScript::IO::Start,
85961,0,86091,1423183,81548,104,Sgemm::RenderScript::IO::Start,
86062,0,86188,1875861,81649,104,Sgemm::RenderScript::IO::Start,
86162,0,86284,2124948,81749,104,Sgemm::RenderScript::IO::Start,
86262,0,86383,2264445,81849,104,Sgemm::RenderScript::IO::Start,
86363,0,86485,1737854,81949,104,Sgemm::RenderScript::IO::Start,
86463,0,86585,1927872,82049,104,Sgemm::RenderScript::IO::Start,
86564,0,86687,1745246,82150,104,Sgemm::RenderScript::IO::Start,
86664,0,86784,1966865,82250,104,Sgemm::RenderScript::IO::Start,
86764,0,86887,1789398,82350,104,Sgemm::RenderScript::IO::Start,
86867,0,86989,2026987,82450,104,Sgemm::RenderScript::IO::Start,
86967,0,87089,1791708,82551,104,Sgemm::RenderScript::IO::Start,
87068,0,87196,1825938,82651,104,Sgemm::RenderScript::IO::Start,
87169,0,87295,2196743,82751,104,Sgemm::RenderScript::IO::Start,
87269,0,87391,1952976,82851,104,Sgemm::RenderScript::IO::Start,
87370,0,87491,1733194,82952,104,Sgemm::RenderScript::IO::Start,
87470,0,87591,1715071,83053,104,Sgemm::RenderScript::IO::Start,
87571,0,87692,2303693,83152,104,Sgemm::RenderScript::IO::Start,
87671,0,87792,1941636,83252,104,Sgemm::RenderScript::IO::Start,
87771,0,87892,1855245,83353,104,Sgemm::RenderScript::IO::Start,
87871,0,87993,2113239,83453,104,Sgemm::RenderScript::IO::Start,
87972,0,88093,1418581,83553,104,Sgemm::RenderScript::IO::Start,
88072,0,88193,1937758,83653,104,Sgemm::RenderScript::IO::Start,
88172,0,88302,1960467,83754,104,Sgemm::RenderScript::IO::Start,
88273,0,88402,2023293,83854,104,Sgemm::RenderScript::IO::Start,
88373,0,88494,2344524,83954,104,Sgemm::RenderScript::IO::Start,
88473,0,88596,3618661,84054,104,Sgemm::RenderScript::IO::Start,
88573,0,88694,3617996,84155,104,Sgemm::RenderScript::IO::Start,
88673,0,88794,4130629,84255,104,Sgemm::RenderScript::IO::Start,
88774,0,88894,4225025,84356,104,Sgemm::RenderScript::IO::Start,
88874,0,88996,4478996,84456,104,Sgemm::RenderScript::IO::Start,
88974,0,89095,3949067,84556,104,Sgemm::RenderScript::IO::Start,
89075,0,89195,2304720,84657,104,Sgemm::RenderScript::IO::Start,
89175,0,89296,2584001,84759,104,Sgemm::RenderScript::IO::Start,
89275,0,89398,2016634,84859,104,Sgemm::RenderScript::IO::Start,
89375,0,89496,1955525,84959,104,Sgemm::RenderScript::IO::Start,
89476,0,89596,1935152,85059,104,Sgemm::RenderScript::IO::Start,
89576,0,89698,1860287,85159,104,Sgemm::RenderScript::IO::Start,
89677,0,89800,1973407,85260,104,Sgemm::RenderScript::IO::Start,
89777,0,89901,2078970,85360,104,Sgemm::RenderScript::IO::Start,
89878,0,89999,1886817,85460,104,Sgemm::RenderScript::IO::Start,
89978,0,90100,2416288,85560,104,Sgemm::RenderScript::IO::Start,
90078,0,90200,1968790,85660,104,Sgemm::RenderScript::IO::Start,
90179,0,90300,1941857,85761,104,Sgemm::RenderScript::IO::Start,
90279,0,90401,1880683,85861,104,Sgemm::RenderScript::IO::Start,
90379,0,90509,2314683,85961,104,Sgemm::RenderScript::IO::Start,
90479,0,90603,1937237,86062,104,Sgemm::RenderScript::IO::Start,
90580,0,90701,1418962,86162,104,Sgemm::RenderScript::IO::Start,
90680,0,90801,2294833,86263,104,Sgemm::RenderScript::IO::Start,
90780,0,90901,1968982,86363,104,Sgemm::RenderScript::IO::Start,
90880,0,91001,1973220,86464,104,Sgemm::RenderScript::IO::Start,
90981,0,91102,1962049,86564,104,Sgemm::RenderScript::IO::Start,
91081,0,91201,1942379,86664,104,Sgemm::RenderScript::IO::Start,
91181,0,91302,1955850,86764,104,Sgemm::RenderScript::IO::Start,
91281,0,91405,2328537,86867,104,Sgemm::RenderScript::IO::Start,
91382,0,91504,1916849,86968,104,Sgemm::RenderScript::IO::Start,
91401,0,91615,1697405,87068,104,Sgemm::RenderScript::IO::Start,
91482,0,91703,1674647,87169,104,Sgemm::RenderScript::IO::Start,
91582,0,91803,1844738,87269,104,Sgemm::RenderScript::IO::Start,
91682,0,91903,1850621,87370,104,Sgemm::RenderScript::IO::Start,
91783,0,92004,1775920,87471,104,Sgemm::RenderScript::IO::Start,
91883,0,92104,1778230,87571,104,Sgemm::RenderScript::IO::Start,
91983,0,92205,1728602,87672,104,Sgemm::RenderScript::IO::Start,
92084,0,92305,2220677,87771,104,Sgemm::RenderScript::IO::Start,
92184,0,92406,1859286,87872,104,Sgemm::RenderScript::IO::Start,
92284,0,92507,1735079,87972,104,Sgemm::RenderScript::IO::Start,
92385,0,92609,1944169,88073,104,Sgemm::RenderScript::IO::Start,
92485,0,92708,1826429,88172,104,Sgemm::RenderScript::IO::Start,
92586,0,92808,1971099,88273,104,Sgemm::RenderScript::IO::Start,
92686,0,92908,1819254,88373,104,Sgemm::RenderScript::IO::Start,
92786,0,93011,1825789,88471,105,Sgemm::RenderScript::IO::Stop,
92886,0,93109,1920668,88473,961,Sgemm::RenderScript::Allocate::Start,
92987,0,93208,1895042,88474,390,Sgemm::RenderScript::Init::Start,
93087,0,93309,1919674,88485,391,Sgemm::RenderScript::Init::Stop,
93187,0,93409,1906710,88487,101,Sgemm::RenderScript::Setup::Start,
93287,0,93509,1841039,88490,102,Sgemm::RenderScript::Setup::Stop,
93388,0,93612,1962252,88492,961,Sgemm::RenderScript::Allocate::Start,
93488,0,93716,2036890,88498,962,Sgemm::RenderScript::Allocate::Stop,
93588,0,93814,1923774,88499,658,Sgemm::RenderScript::CopyTo::Start,
93689,0,93909,2042771,88502,659,Sgemm::RenderScript::CopyTo::Stop,
93789,0,94010,1873343,88506,336,Sgemm::RenderScript::SetupArgs::Start,
93889,0,94110,1871033,88511,337,Sgemm::RenderScript::SetupArgs::Stop,
93990,0,94210,1941114,88567,389,Sgemm::RenderScript::Compute::Start,
94090,0,94310,2033917,88573,389,Sgemm::RenderScript::Compute::Start,
94190,0,94411,2007265,88674,389,Sgemm::RenderScript::Compute::Start,
94290,0,94511,2461661,88774,389,Sgemm::RenderScript::Compute::Start,
94391,0,94611,1931809,88874,389,Sgemm::RenderScript::Compute::Start,
94491,0,94712,1925277,88975,389,Sgemm::RenderScript::Compute::Start,
94591,0,94822,1685963,89075,389,Sgemm::RenderScript::Compute::Start,
94692,0,94869,2425525,89115,390,Sgemm::RenderScript::Compute::Stop,
94792,0,94963,2054321,89116,521,Sgemm::RenderScript::CopyFrom::Start,
94843,0,95064,2072419,89117,522,Sgemm::RenderScript::CopyFrom::Stop,
94943,0,95164,1854430,89175,522,Sgemm::RenderScript::CopyFrom::Stop,
95043,0,95265,1867918,89259,0,:: :: :: ::,
95143,0,95365,2385094,89275,0,:: :: :: ::,
95244,0,95465,1910307,89281,847,Sgemm::OpenCL(GPU)::IO::Start,
95344,0,95565,1937237,89376,847,Sgemm::OpenCL(GPU)::IO::Start,
95444,0,95665,2183871,89476,847,Sgemm::OpenCL(GPU)::IO::Start,
95544,0,95765,1953015,89576,847,Sgemm::OpenCL(GPU)::IO::Start,
95645,0,95875,1905168,89677,847,Sgemm::OpenCL(GPU)::IO::Start,
95745,0,96016,1938939,89778,847,Sgemm::OpenCL(GPU)::IO::Start,
95845,0,96070,1934331,89878,847,Sgemm::OpenCL(GPU)::IO::Start,
95996,0,96169,2176389,89978,847,Sgemm::OpenCL(GPU)::IO::Start,
96046,0,96267,2214895,90079,847,Sgemm::OpenCL(GPU)::IO::Start,
96146,0,96367,2078479,90179,847,Sgemm::OpenCL(GPU)::IO::Start,
96246,0,96467,1976959,90279,847,Sgemm::OpenCL(GPU)::IO::Start,
96347,0,96568,1866207,90379,847,Sgemm::OpenCL(GPU)::IO::Start,
96447,0,96668,1580365,90480,847,Sgemm::OpenCL(GPU)::IO::Start,
96547,0,96769,1596122,90580,847,Sgemm::OpenCL(GPU)::IO::Start,
96647,0,96869,2030384,90680,847,Sgemm::OpenCL(GPU)::IO::Start,
96748,0,96981,1953331,90780,847,Sgemm::OpenCL(GPU)::IO::Start,
96848,0,97079,1939843,90881,847,Sgemm::OpenCL(GPU)::IO::Start,
96949,0,97172,2194487,90981,847,Sgemm::OpenCL(GPU)::IO::Start,
97050,0,97271,1775920,91081,847,Sgemm::OpenCL(GPU)::IO::Start,
97150,0,97371,2298912,91181,847,Sgemm::OpenCL(GPU)::IO::Start,
97251,0,97473,1957632,91282,847,Sgemm::OpenCL(GPU)::IO::Start,
97351,0,97575,2357778,91382,847,Sgemm::OpenCL(GPU)::IO::Start,
97453,0,97674,1744307,91482,847,Sgemm::OpenCL(GPU)::IO::Start,
97554,0,97775,2119244,91582,847,Sgemm::OpenCL(GPU)::IO::Start,
97654,0,97875,1565690,91683,847,Sgemm::OpenCL(GPU)::IO::Start,
97754,0,97975,1735048,91783,847,Sgemm::OpenCL(GPU)::IO::Start,
97855,0,98087,2441280,91883,847,Sgemm::OpenCL(GPU)::IO::Start,
97955,0,98185,1951312,91984,847,Sgemm::OpenCL(GPU)::IO::Start,
98055,0,98279,2143068,92084,847,Sgemm::OpenCL(GPU)::IO::Start,
98156,0,98380,1985804,92184,847,Sgemm::OpenCL(GPU)::IO::Start,
98256,0,98479,1809684,92285,847,Sgemm::OpenCL(GPU)::IO::Start,
98357,0,98581,1807373,92386,847,Sgemm::OpenCL(GPU)::IO::Start,
98458,0,98680,1733701,92486,847,Sgemm::OpenCL(GPU)::IO::Start,
98558,0,98781,1720238,92586,847,Sgemm::OpenCL(GPU)::IO::Start,
98659,0,98882,2038534,92686,847,Sgemm::OpenCL(GPU)::IO::Start,
98760,0,98983,1757822,92786,847,Sgemm::OpenCL(GPU)::IO::Start,
98861,0,99083,1943424,92887,847,Sgemm::OpenCL(GPU)::IO::Start,
98962,0,99185,1758244,92987,847,Sgemm::OpenCL(GPU)::IO::Start,
99063,0,99284,1814783,93087,847,Sgemm::OpenCL(GPU)::IO::Start,
99163,0,99385,1812475,93187,847,Sgemm::OpenCL(GPU)::IO::Start,
99263,0,99485,1930179,93288,847,Sgemm::OpenCL(GPU)::IO::Start,
99364,0,99587,1830553,93388,847,Sgemm::OpenCL(GPU)::IO::Start,
99464,0,99685,1862599,93489,847,Sgemm::OpenCL(GPU)::IO::Start,
99565,0,99785,1885295,93589,847,Sgemm::OpenCL(GPU)::IO::Start,
99665,0,99885,1928390,93689,847,Sgemm::OpenCL(GPU)::IO::Start,
99765,0,99986,1955324,93789,847,Sgemm::OpenCL(GPU)::IO::Start,
99865,0,100088,1869524,93890,847,Sgemm::OpenCL(GPU)::IO::Start,
99965,0,100193,1946474,93990,847,Sgemm::OpenCL(GPU)::IO::Start,
100066,0,100291,1871832,94090,847,Sgemm::OpenCL(GPU)::IO::Start,
100166,0,100387,1914674,94190,847,Sgemm::OpenCL(GPU)::IO::Start,
100266,0,100487,1975531,94291,847,Sgemm::OpenCL(GPU)::IO::Start,
100366,0,100587,1758295,94391,847,Sgemm::OpenCL(GPU)::IO::Start,
100467,0,100694,1884511,94491,847,Sgemm::OpenCL(GPU)::IO::Start,
100567,0,100790,2552214,94591,847,Sgemm::OpenCL(GPU)::IO::Start,
100667,0,100888,1971099,94692,847,Sgemm::OpenCL(GPU)::IO::Start,
100768,0,100989,1910307,94793,847,Sgemm::OpenCL(GPU)::IO::Start,
100868,0,101093,2308456,94843,847,Sgemm::OpenCL(GPU)::IO::Start,
100968,0,101193,2802306,94943,847,Sgemm::OpenCL(GPU)::IO::Start,
101069,0,101299,2752807,95043,847,Sgemm::OpenCL(GPU)::IO::Start,
101169,0,101396,2401940,95144,847,Sgemm::OpenCL(GPU)::IO::Start,
101269,0,101491,2327540,95244,847,Sgemm::OpenCL(GPU)::IO::Start,
101369,0,101596,2612611,95344,847,Sgemm::OpenCL(GPU)::IO::Start,
101470,0,101693,2574281,95444,847,Sgemm::OpenCL(GPU)::IO::Start,
101570,0,101796,3664403,95545,847,Sgemm::OpenCL(GPU)::IO::Start,
101670,0,101891,2887797,95645,847,Sgemm::OpenCL(GPU)::IO::Start,
101770,0,101992,2615415,95745,847,Sgemm::OpenCL(GPU)::IO::Start,
101871,0,102091,2525941,95845,847,Sgemm::OpenCL(GPU)::IO::Start,
101971,0,102192,2473740,95996,847,Sgemm::OpenCL(GPU)::IO::Start,
102071,0,102293,2848352,96046,847,Sgemm::OpenCL(GPU)::IO::Start,
102172,0,102393,2846045,96146,847,Sgemm::OpenCL(GPU)::IO::Start,
102272,0,102503,2749094,96247,847,Sgemm::OpenCL(GPU)::IO::Start,
102372,0,102593,2243224,96347,847,Sgemm::OpenCL(GPU)::IO::Start,
102472,0,102694,2507225,96447,847,Sgemm::OpenCL(GPU)::IO::Start,
102573,0,102794,2407844,96547,847,Sgemm::OpenCL(GPU)::IO::Start,
102673,0,102894,2666225,96648,847,Sgemm::OpenCL(GPU)::IO::Start,
102773,0,102995,3129227,96748,847,Sgemm::OpenCL(GPU)::IO::Start,
102873,0,103096,2730346,96849,847,Sgemm::OpenCL(GPU)::IO::Start,
102974,0,103195,2572890,96949,847,Sgemm::OpenCL(GPU)::IO::Start,
103074,0,103296,1964912,97050,847,Sgemm::OpenCL(GPU)::IO::Start,
103174,0,103395,2270281,97151,847,Sgemm::OpenCL(GPU)::IO::Start,
103275,0,103500,1349697,97251,847,Sgemm::OpenCL(GPU)::IO::Start,
103375,0,103598,797227,97351,847,Sgemm::OpenCL(GPU)::IO::Start,
103475,0,103696,706102,97453,847,Sgemm::OpenCL(GPU)::IO::Start,
103576,0,103802,719674,97554,847,Sgemm::OpenCL(GPU)::IO::Start,
103676,0,103898,692900,97654,847,Sgemm::OpenCL(GPU)::IO::Start,
103776,0,103998,1039354,97755,847,Sgemm::OpenCL(GPU)::IO::Start,
103877,0,104119,551881,97855,847,Sgemm::OpenCL(GPU)::IO::Start,
103977,0,104218,440417,97955,847,Sgemm::OpenCL(GPU)::IO::Start,
104082,0,104316,481197,98056,847,Sgemm::OpenCL(GPU)::IO::Start,
104182,0,104406,1415726,98156,847,Sgemm::OpenCL(GPU)::IO::Start,
104283,0,104504,723746,98257,847,Sgemm::OpenCL(GPU)::IO::Start,
104383,0,104613,920390,98358,847,Sgemm::OpenCL(GPU)::IO::Start,
104484,0,104715,414616,98458,847,Sgemm::OpenCL(GPU)::IO::Start,
104584,0,104823,380489,98559,847,Sgemm::OpenCL(GPU)::IO::Start,
104686,0,104929,360793,98659,847,Sgemm::OpenCL(GPU)::IO::Start,
104791,0,105026,356128,98760,847,Sgemm::OpenCL(GPU)::IO::Start,
104892,0,105151,404337,98862,847,Sgemm::OpenCL(GPU)::IO::Start,
104994,0,105258,374401,98962,847,Sgemm::OpenCL(GPU)::IO::Start,
105101,0,105341,308389,99063,847,Sgemm::OpenCL(GPU)::IO::Start,
105208,0,105451,422726,99163,847,Sgemm::OpenCL(GPU)::IO::Start,
105303,0,105549,445283,99264,847,Sgemm::OpenCL(GPU)::IO::Start,
105411,0,105684,456948,99364,847,Sgemm::OpenCL(GPU)::IO::Start,
105513,0,105776,699234,99464,847,Sgemm::OpenCL(GPU)::IO::Start,
105621,0,105838,670011,99565,847,Sgemm::OpenCL(GPU)::IO::Start,
105719,0,105939,681262,99665,847,Sgemm::OpenCL(GPU)::IO::Start,
105816,0,106043,446544,99765,847,Sgemm::OpenCL(GPU)::IO::Start,
105916,0,106149,1368521,99865,847,Sgemm::OpenCL(GPU)::IO::Start,
106016,0,106243,609787,99966,847,Sgemm::OpenCL(GPU)::IO::Start,
106120,0,106348,624619,100066,847,Sgemm::OpenCL(GPU)::IO::Start,
106220,0,106472,417058,100166,847,Sgemm::OpenCL(GPU)::IO::Start,
106321,0,106584,479374,100266,847,Sgemm::OpenCL(GPU)::IO::Start,
106422,0,106667,399675,100367,847,Sgemm::OpenCL(GPU)::IO::Start,
106533,0,106831,1017161,100467,847,Sgemm::OpenCL(GPU)::IO::Start,
106627,0,106861,1549756,100567,847,Sgemm::OpenCL(GPU)::IO::Start,
106728,0,106952,655381,100668,847,Sgemm::OpenCL(GPU)::IO::Start,
106831,0,107052,653057,100768,847,Sgemm::OpenCL(GPU)::IO::Start,
106931,0,107163,627062,100868,847,Sgemm::OpenCL(GPU)::IO::Start,
107031,0,107253,789356,100969,847,Sgemm::OpenCL(GPU)::IO::Start,
107132,0,107356,668396,101069,847,Sgemm::OpenCL(GPU)::IO::Start,
107232,0,107463,365073,101169,847,Sgemm::OpenCL(GPU)::IO::Start,
107332,0,107601,449949,101269,847,Sgemm::OpenCL(GPU)::IO::Start,
107433,0,107635,331337,101370,847,Sgemm::OpenCL(GPU)::IO::Start,
107549,0,107774,559616,101470,847,Sgemm::OpenCL(GPU)::IO::Start,
107603,0,107874,550999,101570,847,Sgemm::OpenCL(GPU)::IO::Start,
107745,0,107969,1977562,101671,847,Sgemm::OpenCL(GPU)::IO::Start,
107845,0,108019,1663089,101775,847,Sgemm::OpenCL(GPU)::IO::Start,
107946,0,108118,1579808,101871,847,Sgemm::OpenCL(GPU)::IO::Start,
107996,0,108224,1650021,101971,847,Sgemm::OpenCL(GPU)::IO::Start,
108097,0,108318,1895000,102072,847,Sgemm::OpenCL(GPU)::IO::Start,
108197,0,108421,1433209,102172,847,Sgemm::OpenCL(GPU)::IO::Start,
108298,0,108524,2017445,102272,847,Sgemm::OpenCL(GPU)::IO::Start,
108398,0,108620,2161182,102314,848,Sgemm::OpenCL(GPU)::IO::Stop,
108498,0,108719,2306004,102317,482,Sgemm::OpenCL(GPU)::Allocate::Start,
108598,0,108819,1260272,102319,483,Sgemm::OpenCL(GPU)::Allocate::Stop,
108699,0,108922,1270951,102320,457,Sgemm::OpenCL(GPU)::Init::Start,
108799,0,109046,2322095,102322,458,Sgemm::OpenCL(GPU)::Init::Stop,
108900,0,109124,2055882,102327,530,Sgemm::OpenCL(GPU)::Compile::Start,
109000,0,109221,1787373,102372,530,Sgemm::OpenCL(GPU)::Compile::Start,
109100,0,109321,1786124,102383,531,Sgemm::OpenCL(GPU)::Compile::Stop,
109201,0,109421,1729486,102384,396,Sgemm::OpenCL(GPU)::Setup::Start,
109301,0,109522,1303760,102386,397,Sgemm::OpenCL(GPU)::Setup::Stop,
109401,0,109622,1313864,102387,482,Sgemm::OpenCL(GPU)::Allocate::Start,
109501,0,109722,1350166,102388,483,Sgemm::OpenCL(GPU)::Allocate::Stop,
109602,0,109822,1382580,102398,783,Sgemm::OpenCL(GPU)::CopyTo::Start,
109702,0,109923,1309932,102399,784,Sgemm::OpenCL(GPU)::CopyTo::Stop,
109802,0,110030,1339299,102430,310,Sgemm::OpenCL(GPU)::Compute::Start,
109902,0,110123,1322223,102473,310,Sgemm::OpenCL(GPU)::Compute::Start,
110003,0,110224,1867918,102573,310,Sgemm::OpenCL(GPU)::Compute::Start,
110103,0,110324,2286523,102673,310,Sgemm::OpenCL(GPU)::Compute::Start,
110203,0,110424,2365738,102773,310,Sgemm::OpenCL(GPU)::Compute::Start,
110303,0,110524,1603947,102874,310,Sgemm::OpenCL(GPU)::Compute::Start,
110404,0,110625,1643465,102974,310,Sgemm::OpenCL(GPU)::Compute::Start,
110504,0,110725,1865292,103074,310,Sgemm::OpenCL(GPU)::Compute::Start,
110604,0,110826,1819539,103175,310,Sgemm::OpenCL(GPU)::Compute::Start,
110704,0,110926,1733260,103275,310,Sgemm::OpenCL(GPU)::Compute::Start,
110805,0,111028,2736241,103292,311,Sgemm::OpenCL(GPU)::Compute::Stop,
110905,0,111137,1552568,103294,0,Sgemm::OpenCL(GPU)::CopyFrom::Start,
111005,0,111226,2113103,103296,1,Sgemm::OpenCL(GPU)::CopyFrom::Stop,
111105,0,111327,3360874,103298,789,Sgemm::OpenCL(GPU)::Free::Start,
111206,0,111427,3265611,103299,790,Sgemm::OpenCL(GPU)::Free::Stop,
111306,0,111527,3374373,103375,790,Sgemm::OpenCL(GPU)::Free::Stop,
111406,0,111628,3601308,103443,0,:: :: :: ::,
111506,0,111729,3221557,103475,0,:: :: :: ::,
111607,0,111831,2726734,103576,0,:: :: :: ::,
111707,0,111931,1657525,103676,0,:: :: :: ::,
111808,0,112031,1358588,103776,0,:: :: :: ::,
111908,0,112133,1736521,103877,0,:: :: :: ::,
112008,0,112232,1886248,103977,0,:: :: :: ::,
112108,0,112330,1698879,104083,0,:: :: :: ::,
112209,0,112430,2061713,104183,0,:: :: :: ::,
112309,0,112530,1755555,104284,0,:: :: :: ::,
112409,0,112630,1391169,104384,0,:: :: :: ::,
112509,0,112731,1760658,104484,0,:: :: :: ::,
112610,0,112831,3174120,104585,0,:: :: :: ::,
112710,0,112931,2904211,104686,0,:: :: :: ::,
112810,0,113031,3742857,104793,0,:: :: :: ::,
112911,0,113131,2573586,104893,0,:: :: :: ::,
113011,0,113239,2190769,104996,0,:: :: :: ::,
113111,0,113338,1265353,105110,0,:: :: :: ::,
113212,0,113433,1874440,105211,0,:: :: :: ::,
113312,0,113533,2038021,105304,0,:: :: :: ::,
113412,0,113634,1733668,105416,0,:: :: :: ::,
113513,0,113734,1806277,105519,0,:: :: :: ::,
113613,0,113834,1906939,105633,0,:: :: :: ::,
113713,0,113934,1823085,105749,0,:: :: :: ::,
113813,0,114034,1346257,105816,0,:: :: :: ::,
113914,0,114135,1797876,105916,0,:: :: :: ::,
114014,0,114235,1450960,106017,0,:: :: :: ::,
114114,0,,,106121,0,:: :: :: ::,
114215,0,,,106221,0,:: :: :: ::,
114315,0,,,106321,0,:: :: :: ::,
