App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 03:39:43 PM","1 min 33 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
78799,0,79024,707156,72319,0,:: :: :: ::,
78916,0,79122,708132,72470,0,:: :: :: ::,
79001,0,79224,835135,72571,0,:: :: :: ::,
79102,0,79332,384573,72672,0,:: :: :: ::,
79202,0,79442,400737,72779,0,:: :: :: ::,
79302,0,79540,339531,72874,0,:: :: :: ::,
79406,0,79646,488149,72978,0,:: :: :: ::,
79507,0,79764,424424,73086,0,:: :: :: ::,
79609,0,79866,369675,73195,0,:: :: :: ::,
79716,0,80025,723923,73282,0,:: :: :: ::,
79817,0,80047,671057,73380,0,:: :: :: ::,
79920,0,80142,702953,73481,0,:: :: :: ::,
80026,0,80241,691429,73581,0,:: :: :: ::,
80120,0,80342,706399,73689,0,:: :: :: ::,
80221,0,80455,400737,73790,0,:: :: :: ::,
80321,0,80562,381355,73910,0,:: :: :: ::,
80422,0,80687,394864,73999,0,:: :: :: ::,
80529,0,80776,451607,74054,0,:: :: :: ::,
80631,0,80867,381559,74206,0,:: :: :: ::,
80732,0,80971,381559,74255,0,:: :: :: ::,
80834,0,81101,842231,74368,0,:: :: :: ::,
80936,0,81163,676251,74458,0,:: :: :: ::,
81042,0,81262,703657,74561,0,:: :: :: ::,
81141,0,81364,674986,74660,0,:: :: :: ::,
81241,0,81486,407612,74759,0,:: :: :: ::,
81342,0,81604,358966,74859,0,:: :: :: ::,
81443,0,81706,390647,74959,0,:: :: :: ::,
81552,0,81798,367461,75070,0,:: :: :: ::,
81657,0,81894,422270,75225,0,:: :: :: ::,
81755,0,81997,367461,75270,0,:: :: :: ::,
81855,0,82172,1704879,75368,0,:: :: :: ::,
81962,0,82206,1809234,75469,0,:: :: :: ::,
82061,0,82285,1798024,75574,0,:: :: :: ::,
82172,0,82385,736615,75674,0,:: :: :: ::,
82265,0,82488,689265,75808,0,:: :: :: ::,
82365,0,82588,684050,75873,0,:: :: :: ::,
82465,0,82687,695221,75973,0,:: :: :: ::,
82566,0,82786,1051114,76076,0,:: :: :: ::,
82666,0,82902,1714777,76175,0,:: :: :: ::,
82766,0,82996,634587,76276,0,:: :: :: ::,
82866,0,83095,433697,76376,0,:: :: :: ::,
82967,0,83250,724503,76480,0,:: :: :: ::,
83067,0,83291,711394,76581,0,:: :: :: ::,
83169,0,83389,879413,76686,0,:: :: :: ::,
83268,0,83490,625457,76782,0,:: :: :: ::,
83369,0,83590,629912,76883,0,:: :: :: ::,
83469,0,83690,638773,76983,0,:: :: :: ::,
83569,0,83804,403634,77090,0,:: :: :: ::,
83670,0,83915,426404,77202,0,:: :: :: ::,
83771,0,84033,367363,77287,0,:: :: :: ::,
83872,0,84116,406276,77389,0,:: :: :: ::,
83975,0,84224,460732,77491,0,:: :: :: ::,
84076,0,84310,779191,77592,0,:: :: :: ::,
84178,0,84407,668536,77693,0,:: :: :: ::,
84281,0,84503,698018,77798,0,:: :: :: ::,
84382,0,84604,716016,77895,0,:: :: :: ::,
84482,0,84705,711394,77992,0,:: :: :: ::,
84583,0,84832,403742,78093,0,:: :: :: ::,
84684,0,84945,383672,78200,0,:: :: :: ::,
84791,0,85053,372091,78298,0,:: :: :: ::,
84892,0,85141,424197,78398,0,:: :: :: ::,
84995,0,85282,426518,78499,0,:: :: :: ::,
85097,0,85352,1657056,78599,0,:: :: :: ::,
85199,0,85429,717166,78699,0,:: :: :: ::,
85299,0,85519,732991,78800,0,:: :: :: ::,
85401,0,85625,568652,78919,0,:: :: :: ::,
85500,0,85744,353287,79002,0,:: :: :: ::,
85601,0,85871,390542,79102,0,:: :: :: ::,
85705,0,85963,472441,79202,0,:: :: :: ::,
85820,0,86076,415767,79303,0,:: :: :: ::,
85910,0,86162,408812,79410,0,:: :: :: ::,
86015,0,86265,358966,79509,0,:: :: :: ::,
86121,0,86425,731264,79611,0,:: :: :: ::,
86224,0,86449,629279,79725,0,:: :: :: ::,
86326,0,86557,670724,79820,0,:: :: :: ::,
86425,0,86654,414768,79925,0,:: :: :: ::,
86526,0,86787,1703737,80026,0,:: :: :: ::,
86628,0,86850,606228,80121,0,:: :: :: ::,
86731,0,86951,675973,80221,0,:: :: :: ::,
86829,0,87051,642878,80321,0,:: :: :: ::,
86930,0,87160,378025,80423,0,:: :: :: ::,
87030,0,87266,654044,80531,0,:: :: :: ::,
87130,0,87354,1697562,80653,0,:: :: :: ::,
87232,0,87453,788469,80734,0,:: :: :: ::,
87332,0,87580,524449,80836,0,:: :: :: ::,
87432,0,87680,490467,80937,0,:: :: :: ::,
87533,0,87800,403958,81052,0,:: :: :: ::,
87634,0,87883,372290,81141,0,:: :: :: ::,
87741,0,87989,324788,81241,0,:: :: :: ::,
87843,0,88084,415545,81342,0,:: :: :: ::,
87946,0,88150,365339,81444,0,:: :: :: ::,
88048,0,88243,399711,81554,0,:: :: :: ::,
88100,0,88337,369972,81659,0,:: :: :: ::,
88203,0,88501,676612,81766,0,:: :: :: ::,
88306,0,88586,2073591,81859,0,:: :: :: ::,
88459,0,88685,1690120,81964,0,:: :: :: ::,
88559,0,88780,2299819,82064,0,:: :: :: ::,
88658,0,88879,2348837,82173,0,:: :: :: ::,
88759,0,88980,4145905,82265,0,:: :: :: ::,
88859,0,89080,3941234,82365,0,:: :: :: ::,
88960,0,89187,2309635,82466,0,:: :: :: ::,
89060,0,89282,2049390,82566,0,:: :: :: ::,
89161,0,89382,1546638,82666,0,:: :: :: ::,
89261,0,89481,1240348,82766,0,:: :: :: ::,
89362,0,89583,2282706,82866,0,:: :: :: ::,
89462,0,89691,2006763,82969,0,:: :: :: ::,
89562,0,89798,2061108,83068,0,:: :: :: ::,
89663,0,89884,1787480,83169,0,:: :: :: ::,
89763,0,89984,1299638,83269,0,:: :: :: ::,
89864,0,90085,1385040,83369,0,:: :: :: ::,
89964,0,90186,1378171,83469,0,:: :: :: ::,
90064,0,90287,1308004,83570,0,:: :: :: ::,
90164,0,90338,1319103,83670,0,:: :: :: ::,
90265,0,90438,1357385,83771,0,:: :: :: ::,
90315,0,90537,1290917,83874,0,:: :: :: ::,
90415,0,90637,1306595,83978,0,:: :: :: ::,
90515,0,90745,1466046,84079,0,:: :: :: ::,
90616,0,90842,1690358,84180,0,:: :: :: ::,
90716,0,90936,2708474,84281,0,:: :: :: ::,
90816,0,91036,1551577,84382,0,:: :: :: ::,
90916,0,91140,1495856,84483,0,:: :: :: ::,
91016,0,91239,1627394,84583,0,:: :: :: ::,
91117,0,91340,1313657,84684,0,:: :: :: ::,
91217,0,91439,1266153,84793,0,:: :: :: ::,
91317,0,91541,1317066,84894,0,:: :: :: ::,
91417,0,91641,1287791,84997,0,:: :: :: ::,
91518,0,91741,1341780,85100,0,:: :: :: ::,
91618,0,91849,1980583,85201,0,:: :: :: ::,
91718,0,91950,4330450,85301,0,:: :: :: ::,
91819,0,92044,1579295,85401,0,:: :: :: ::,
91919,0,92141,1579295,85500,0,:: :: :: ::,
92019,0,92242,3397457,85603,0,:: :: :: ::,
92120,0,92341,1363540,85708,0,:: :: :: ::,
92220,0,92443,1309596,85835,0,:: :: :: ::,
92320,0,92543,1854163,85913,0,:: :: :: ::,
92420,0,92643,1522543,86021,0,:: :: :: ::,
92521,0,92745,1291819,86124,0,:: :: :: ::,
92621,0,92842,1260875,86226,0,:: :: :: ::,
92721,0,92956,1479511,86329,0,:: :: :: ::,
92821,0,,,86426,0,:: :: :: ::,
92922,0,,,86527,0,:: :: :: ::,
93022,0,,,86629,0,:: :: :: ::,
,,,,86736,0,:: :: :: ::,

System Statistics:
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2192439.024838013

Application State Statistics:
App State 951,"Histogram::OpenCL(GPU)::Init::Stop",Start Time: 64.91 s,End Time: 64.91 s
Sensor Id,Name,Type,Average
App State 989,"Histogram::OpenCL(GPU)::Compile::Start",Start Time: 64.91 s,End Time: 64.97 s
Sensor Id,Name,Type,Average
App State 990,"Histogram::OpenCL(GPU)::Compile::Stop",Start Time: 64.97 s,End Time: 64.97 s
Sensor Id,Name,Type,Average
App State 41,"Histogram::OpenCL(GPU)::Setup::Start",Start Time: 64.97 s,End Time: 64.97 s
Sensor Id,Name,Type,Average
App State 42,"Histogram::OpenCL(GPU)::Setup::Stop",Start Time: 64.97 s,End Time: 64.97 s
Sensor Id,Name,Type,Average
App State 253,"Histogram::OpenCL(GPU)::Allocate::Start",Start Time: 64.97 s,End Time: 64.98 s
Sensor Id,Name,Type,Average
App State 254,"Histogram::OpenCL(GPU)::Allocate::Stop",Start Time: 64.98 s,End Time: 64.98 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2523851.75
App State 891,"Histogram::OpenCL(GPU)::CopyTo::Stop",Start Time: 65.30 s,End Time: 65.33 s
Sensor Id,Name,Type,Average
App State 769,"Histogram::OpenCL(GPU)::Compute::Start",Start Time: 65.33 s,End Time: 66.54 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],2420802.3076923075
App State 770,"Histogram::OpenCL(GPU)::Compute::Stop",Start Time: 66.54 s,End Time: 66.54 s
Sensor Id,Name,Type,Average
App State 229,"Histogram::OpenCL(GPU)::CopyFrom::Start",Start Time: 66.54 s,End Time: 66.54 s
Sensor Id,Name,Type,Average
App State 230,"Histogram::OpenCL(GPU)::CopyFrom::Stop",Start Time: 66.54 s,End Time: 66.55 s
Sensor Id,Name,Type,Average
App State 282,"Histogram::OpenCL(GPU)::Free::Start",Start Time: 66.55 s,End Time: 66.55 s
Sensor Id,Name,Type,Average
App State 283,"Histogram::OpenCL(GPU)::Free::Stop",Start Time: 66.55 s,End Time: 66.68 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],1453583.0
App State 0,":: :: :: ::",Start Time: 66.68 s,End Time: 93.12 s
Sensor Id,Name,Type,Average
206,"Battery Status",Battery Status,0.0
332,"Battery Power",Power Measurements [uW],835493.5938697318

