App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 03:41:56 PM","5 min 18 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
173529,0,173851,2294514,173529,0,Mriq::Java::Compute::Start,
173630,0,173952,2212169,173630,0,Mriq::Java::Compute::Start,
173729,0,174052,2259139,173730,0,Mriq::Java::Compute::Start,
173829,0,174155,2537556,173830,0,Mriq::Java::Compute::Start,
173930,0,174252,3041590,173930,0,Mriq::Java::Compute::Start,
174030,0,174352,2687606,174031,0,Mriq::Java::Compute::Start,
174131,0,174462,2453902,174131,0,Mriq::Java::Compute::Start,
174231,0,174557,2471681,174232,0,Mriq::Java::Compute::Start,
174332,0,174654,2311670,174332,0,Mriq::Java::Compute::Start,
174432,0,174755,2304475,174432,0,Mriq::Java::Compute::Start,
174533,0,174856,2293494,174533,0,Mriq::Java::Compute::Start,
174633,0,174959,2776576,174633,0,Mriq::Java::Compute::Start,
174734,0,175055,2369544,174734,0,Mriq::Java::Compute::Start,
174834,0,175161,2652119,174834,0,Mriq::Java::Compute::Start,
174935,0,175257,2287076,174935,0,Mriq::Java::Compute::Start,
175035,0,175357,2271571,175035,0,Mriq::Java::Compute::Start,
175136,0,175457,2398950,175136,0,Mriq::Java::Compute::Start,
175236,0,175567,2485598,175236,0,Mriq::Java::Compute::Start,
175336,0,175662,2523437,175336,0,Mriq::Java::Compute::Start,
175437,0,175759,2416074,175437,0,Mriq::Java::Compute::Start,
175537,0,175859,2371434,175537,0,Mriq::Java::Compute::Start,
175637,0,175959,2317724,175638,0,Mriq::Java::Compute::Start,
175738,0,176059,2393446,175738,0,Mriq::Java::Compute::Start,
175838,0,176167,2451368,175838,0,Mriq::Java::Compute::Start,
175938,0,176260,2419001,175939,0,Mriq::Java::Compute::Start,
176039,0,176362,2229811,176039,0,Mriq::Java::Compute::Start,
176140,0,176463,2345246,176140,0,Mriq::Java::Compute::Start,
176240,0,176562,2354334,176240,0,Mriq::Java::Compute::Start,
176341,0,176674,2543302,176341,0,Mriq::Java::Compute::Start,
176441,0,176763,2367587,176442,0,Mriq::Java::Compute::Start,
176542,0,176865,2282759,176542,0,Mriq::Java::Compute::Start,
176642,0,176965,2302202,176643,0,Mriq::Java::Compute::Start,
176743,0,177065,2286681,176743,0,Mriq::Java::Compute::Start,
176843,0,177166,2544880,176843,0,Mriq::Java::Compute::Start,
176944,0,177267,2271776,176945,0,Mriq::Java::Compute::Start,
177045,0,177366,2276322,177045,0,Mriq::Java::Compute::Start,
177145,0,177467,2256675,177145,0,Mriq::Java::Compute::Start,
177245,0,177567,2265378,177246,0,Mriq::Java::Compute::Start,
177346,0,177673,2507924,177346,0,Mriq::Java::Compute::Start,
177446,0,177726,2549421,177446,0,Mriq::Java::Compute::Start,
177546,0,177822,2647478,177547,0,Mriq::Java::Compute::Start,
177648,0,177919,2284412,177648,0,Mriq::Java::Compute::Start,
177698,0,178020,2280490,177699,0,Mriq::Java::Compute::Start,
177798,0,178120,2274052,177799,0,Mriq::Java::Compute::Start,
177899,0,178220,2344606,177899,0,Mriq::Java::Compute::Start,
177999,0,178320,2297661,177999,0,Mriq::Java::Compute::Start,
178099,0,178471,2755017,178099,0,Mriq::Java::Compute::Start,
178199,0,178522,2819671,178199,0,Mriq::Java::Compute::Start,
178300,0,178622,3600012,178300,0,Mriq::Java::Compute::Start,
178451,0,178723,2788305,178451,0,Mriq::Java::Compute::Start,
178502,0,178832,2452301,178502,0,Mriq::Java::Compute::Start,
178602,0,178926,2694847,178603,0,Mriq::Java::Compute::Start,
178703,0,179024,2276322,178703,0,Mriq::Java::Compute::Start,
178803,0,179124,2280490,178803,0,Mriq::Java::Compute::Start,
178903,0,179224,2482792,178904,0,Mriq::Java::Compute::Start,
179004,0,179326,2785663,179004,0,Mriq::Java::Compute::Start,
179104,0,179425,2349147,179104,0,Mriq::Java::Compute::Start,
179204,0,179525,2349788,179204,0,Mriq::Java::Compute::Start,
179304,0,179625,2392204,179305,0,Mriq::Java::Compute::Start,
179405,0,179726,2475975,179405,0,Mriq::Java::Compute::Start,
179505,0,179827,2373377,179505,0,Mriq::Java::Compute::Start,
179605,0,179938,2527975,179606,0,Mriq::Java::Compute::Start,
179706,0,180029,2726250,179706,0,Mriq::Java::Compute::Start,
179806,0,180130,2191972,179807,0,Mriq::Java::Compute::Start,
179908,0,180230,2439072,179908,0,Mriq::Java::Compute::Start,
180009,0,180330,2306354,180009,0,Mriq::Java::Compute::Start,
180109,0,180431,2424581,180109,0,Mriq::Java::Compute::Start,
180209,0,180531,2297646,180209,0,Mriq::Java::Compute::Start,
180309,0,180632,2275293,180310,0,Mriq::Java::Compute::Start,
180410,0,180732,1648994,180411,0,Mriq::Java::Compute::Start,
180510,0,180832,2367920,180511,0,Mriq::Java::Compute::Start,
180611,0,180938,2537059,180611,0,Mriq::Java::Compute::Start,
180711,0,181046,2530250,180711,0,Mriq::Java::Compute::Start,
180811,0,181135,2670627,180812,0,Mriq::Java::Compute::Start,
180912,0,181234,2625856,180912,0,Mriq::Java::Compute::Start,
181014,0,181336,2561481,181014,0,Mriq::Java::Compute::Start,
181114,0,181435,2630517,181115,0,Mriq::Java::Compute::Start,
181215,0,181539,3347176,181215,0,Mriq::Java::Compute::Start,
181315,0,181637,2877601,181315,0,Mriq::Java::Compute::Start,
181415,0,181736,2609615,181415,0,Mriq::Java::Compute::Start,
181515,0,181836,2636120,181516,0,Mriq::Java::Compute::Start,
181616,0,181938,2171426,181616,0,Mriq::Java::Compute::Start,
181716,0,182043,2441053,181716,0,Mriq::Java::Compute::Start,
181816,0,182139,2472108,181816,0,Mriq::Java::Compute::Start,
181916,0,182238,2631953,181917,0,Mriq::Java::Compute::Start,
182017,0,182338,3213090,182017,0,Mriq::Java::Compute::Start,
182117,0,182438,2471434,182117,0,Mriq::Java::Compute::Start,
182217,0,182538,2529355,182217,0,Mriq::Java::Compute::Start,
182318,0,182639,2447204,182318,0,Mriq::Java::Compute::Start,
182418,0,182740,2463653,182418,0,Mriq::Java::Compute::Start,
182518,0,182840,2432246,182518,0,Mriq::Java::Compute::Start,
182619,0,182940,2338146,182619,0,Mriq::Java::Compute::Start,
182719,0,183042,1806285,182719,0,Mriq::Java::Compute::Start,
182820,0,183151,2478489,182820,0,Mriq::Java::Compute::Start,
182920,0,183246,2627409,182921,0,Mriq::Java::Compute::Start,
183021,0,183344,2288950,183021,0,Mriq::Java::Compute::Start,
183121,0,183444,2496725,183121,0,Mriq::Java::Compute::Start,
183222,0,183544,2372133,183222,0,Mriq::Java::Compute::Start,
183322,0,183645,2314195,183323,0,Mriq::Java::Compute::Start,
183423,0,183745,2350429,183423,0,Mriq::Java::Compute::Start,
183523,0,183845,2711423,183523,0,Mriq::Java::Compute::Start,
183624,0,183945,3306234,183624,0,Mriq::Java::Compute::Start,
183724,0,184045,2636186,183724,0,Mriq::Java::Compute::Start,
183825,0,184145,2459085,183825,0,Mriq::Java::Compute::Start,
183925,0,184257,2587865,183925,0,Mriq::Java::Compute::Start,
184025,0,184352,2487872,184025,0,Mriq::Java::Compute::Start,
184125,0,184448,2317724,184126,0,Mriq::Java::Compute::Start,
184226,0,184549,2262074,184226,0,Mriq::Java::Compute::Start,
184327,0,184649,2253366,184327,0,Mriq::Java::Compute::Start,
184428,0,184752,2029589,184428,0,Mriq::Java::Compute::Start,
184528,0,184851,1898149,184464,1,Mriq::Java::Compute::Stop,
184629,0,184952,1811967,184507,0,:: :: :: ::,
184731,0,185052,1693296,184528,0,:: :: :: ::,
184831,0,185151,1979700,184537,582,Mriq::JavaThreaded::IO::Start,
184931,0,185252,1949135,184629,582,Mriq::JavaThreaded::IO::Start,
185031,0,185362,2319624,184732,582,Mriq::JavaThreaded::IO::Start,
185132,0,185452,1965318,184831,582,Mriq::JavaThreaded::IO::Start,
185232,0,185554,1963037,184931,582,Mriq::JavaThreaded::IO::Start,
185332,0,185655,2173257,185032,582,Mriq::JavaThreaded::IO::Start,
185432,0,185755,1773799,185132,582,Mriq::JavaThreaded::IO::Start,
185532,0,185853,2084120,185232,582,Mriq::JavaThreaded::IO::Start,
185633,0,185954,2088105,185332,582,Mriq::JavaThreaded::IO::Start,
185733,0,186054,2018918,185433,582,Mriq::JavaThreaded::IO::Start,
185833,0,186155,2282737,185533,582,Mriq::JavaThreaded::IO::Start,
185934,0,186255,2088688,185633,582,Mriq::JavaThreaded::IO::Start,
186034,0,186363,1963479,185733,582,Mriq::JavaThreaded::IO::Start,
186134,0,186468,2154872,185833,582,Mriq::JavaThreaded::IO::Start,
186234,0,186555,2094563,185934,582,Mriq::JavaThreaded::IO::Start,
186334,0,186656,2228463,186034,582,Mriq::JavaThreaded::IO::Start,
186439,0,186759,2344806,186134,582,Mriq::JavaThreaded::IO::Start,
186535,0,186857,2103683,186234,582,Mriq::JavaThreaded::IO::Start,
186635,0,186957,2111067,186335,582,Mriq::JavaThreaded::IO::Start,
186735,0,187057,1686884,186440,582,Mriq::JavaThreaded::IO::Start,
186836,0,187159,2081852,186535,582,Mriq::JavaThreaded::IO::Start,
186936,0,187263,2493741,186635,582,Mriq::JavaThreaded::IO::Start,
187036,0,187361,2920438,186736,582,Mriq::JavaThreaded::IO::Start,
187138,0,187466,2135399,186836,582,Mriq::JavaThreaded::IO::Start,
187240,0,187564,1914338,186937,582,Mriq::JavaThreaded::IO::Start,
187340,0,187661,3022681,187037,582,Mriq::JavaThreaded::IO::Start,
187440,0,187763,5903894,187138,582,Mriq::JavaThreaded::IO::Start,
187540,0,187861,5912933,187240,582,Mriq::JavaThreaded::IO::Start,
187640,0,187961,5869939,187340,582,Mriq::JavaThreaded::IO::Start,
187741,0,188061,6107604,187440,582,Mriq::JavaThreaded::IO::Start,
187841,0,188161,6207151,187510,583,Mriq::JavaThreaded::IO::Stop,
187941,0,188266,5768884,187541,583,Mriq::JavaThreaded::IO::Stop,
188041,0,188362,6379631,187641,583,Mriq::JavaThreaded::IO::Stop,
188142,0,188462,6359618,187646,175,Mriq::JavaThreaded::Compute::Start,
188242,0,188573,6368046,187741,175,Mriq::JavaThreaded::Compute::Start,
188342,0,188669,5945000,187841,175,Mriq::JavaThreaded::Compute::Start,
188442,0,188763,6497730,187941,175,Mriq::JavaThreaded::Compute::Start,
188543,0,188863,6497730,188042,175,Mriq::JavaThreaded::Compute::Start,
188643,0,188963,6502512,188142,175,Mriq::JavaThreaded::Compute::Start,
188743,0,189063,6429269,188242,175,Mriq::JavaThreaded::Compute::Start,
188843,0,189164,6533246,188342,175,Mriq::JavaThreaded::Compute::Start,
188943,0,189268,6416862,188443,175,Mriq::JavaThreaded::Compute::Start,
189044,0,189364,6462240,188543,175,Mriq::JavaThreaded::Compute::Start,
189144,0,189464,6443607,188643,175,Mriq::JavaThreaded::Compute::Start,
189244,0,189564,6439217,188743,175,Mriq::JavaThreaded::Compute::Start,
189344,0,189669,6333902,188843,175,Mriq::JavaThreaded::Compute::Start,
189445,0,189773,5931656,188944,175,Mriq::JavaThreaded::Compute::Start,
189545,0,189865,6491142,189044,175,Mriq::JavaThreaded::Compute::Start,
189645,0,189966,6491498,189144,175,Mriq::JavaThreaded::Compute::Start,
189745,0,190066,6470298,189244,175,Mriq::JavaThreaded::Compute::Start,
189845,0,190166,6226392,189345,175,Mriq::JavaThreaded::Compute::Start,
189946,0,190270,6548922,189445,175,Mriq::JavaThreaded::Compute::Start,
190046,0,190366,6247965,189545,175,Mriq::JavaThreaded::Compute::Start,
190146,0,190466,6544897,189645,175,Mriq::JavaThreaded::Compute::Start,
190246,0,190566,6506137,189745,175,Mriq::JavaThreaded::Compute::Start,
190346,0,190667,6438453,189846,175,Mriq::JavaThreaded::Compute::Start,
190447,0,190775,6556665,189946,175,Mriq::JavaThreaded::Compute::Start,
190547,0,190867,6425641,190046,175,Mriq::JavaThreaded::Compute::Start,
190647,0,190967,6613899,190146,175,Mriq::JavaThreaded::Compute::Start,
190747,0,191071,6490790,190246,175,Mriq::JavaThreaded::Compute::Start,
190847,0,191178,6115951,190346,175,Mriq::JavaThreaded::Compute::Start,
190948,0,191278,6453059,190447,175,Mriq::JavaThreaded::Compute::Start,
191048,0,191370,6513218,190547,175,Mriq::JavaThreaded::Compute::Start,
191149,0,191470,6475094,190647,175,Mriq::JavaThreaded::Compute::Start,
191249,0,191571,6509498,190747,175,Mriq::JavaThreaded::Compute::Start,
191350,0,191671,6631177,190847,175,Mriq::JavaThreaded::Compute::Start,
191450,0,191773,6661223,190948,175,Mriq::JavaThreaded::Compute::Start,
191551,0,191882,6493043,191048,175,Mriq::JavaThreaded::Compute::Start,
191651,0,191971,6644292,191149,175,Mriq::JavaThreaded::Compute::Start,
191751,0,192072,6648676,191250,175,Mriq::JavaThreaded::Compute::Start,
191851,0,192172,6705902,191350,175,Mriq::JavaThreaded::Compute::Start,
191952,0,192279,6634940,191450,175,Mriq::JavaThreaded::Compute::Start,
192052,0,192372,6738456,191551,175,Mriq::JavaThreaded::Compute::Start,
192152,0,192472,6764060,191651,175,Mriq::JavaThreaded::Compute::Start,
192252,0,192573,6749064,191751,175,Mriq::JavaThreaded::Compute::Start,
192353,0,192673,6786733,191852,175,Mriq::JavaThreaded::Compute::Start,
192453,0,192773,6625240,191952,175,Mriq::JavaThreaded::Compute::Start,
192553,0,192880,6571530,192052,175,Mriq::JavaThreaded::Compute::Start,
192653,0,192976,6685225,192152,175,Mriq::JavaThreaded::Compute::Start,
192753,0,193074,6564617,192253,175,Mriq::JavaThreaded::Compute::Start,
192854,0,193175,6705765,192353,175,Mriq::JavaThreaded::Compute::Start,
192954,0,193278,5921250,192453,175,Mriq::JavaThreaded::Compute::Start,
193054,0,193375,6295074,192553,175,Mriq::JavaThreaded::Compute::Start,
193155,0,193476,6549100,192653,175,Mriq::JavaThreaded::Compute::Start,
193255,0,193576,6592339,192754,175,Mriq::JavaThreaded::Compute::Start,
193356,0,193680,6562759,192854,175,Mriq::JavaThreaded::Compute::Start,
193456,0,193776,6414421,192954,175,Mriq::JavaThreaded::Compute::Start,
193556,0,193877,6156471,193054,175,Mriq::JavaThreaded::Compute::Start,
193656,0,193985,6794270,193155,175,Mriq::JavaThreaded::Compute::Start,
193756,0,194083,6643953,193255,175,Mriq::JavaThreaded::Compute::Start,
193857,0,194177,5155354,193356,175,Mriq::JavaThreaded::Compute::Start,
193957,0,194280,5872652,193456,175,Mriq::JavaThreaded::Compute::Start,
194057,0,194378,6055443,193556,175,Mriq::JavaThreaded::Compute::Start,
194157,0,194478,6485666,193657,175,Mriq::JavaThreaded::Compute::Start,
194257,0,194578,6734849,193757,175,Mriq::JavaThreaded::Compute::Start,
194358,0,194678,6513960,193857,175,Mriq::JavaThreaded::Compute::Start,
194458,0,194779,6501207,193957,175,Mriq::JavaThreaded::Compute::Start,
194558,0,194879,6522709,194057,175,Mriq::JavaThreaded::Compute::Start,
194659,0,194984,6368814,194157,175,Mriq::JavaThreaded::Compute::Start,
194759,0,195082,5059997,194258,175,Mriq::JavaThreaded::Compute::Start,
194859,0,195188,5359845,194358,175,Mriq::JavaThreaded::Compute::Start,
194960,0,195282,4990900,194458,175,Mriq::JavaThreaded::Compute::Start,
195060,0,195381,5368322,194559,175,Mriq::JavaThreaded::Compute::Start,
195161,0,195481,5340310,194659,175,Mriq::JavaThreaded::Compute::Start,
195261,0,195581,5472628,194759,175,Mriq::JavaThreaded::Compute::Start,
195361,0,195682,5379481,194860,175,Mriq::JavaThreaded::Compute::Start,
195461,0,195782,4009063,194960,175,Mriq::JavaThreaded::Compute::Start,
195561,0,195883,3982875,195060,175,Mriq::JavaThreaded::Compute::Start,
195662,0,195983,4165956,195161,175,Mriq::JavaThreaded::Compute::Start,
195762,0,196083,3906702,195261,175,Mriq::JavaThreaded::Compute::Start,
195862,0,196187,4621639,195361,175,Mriq::JavaThreaded::Compute::Start,
195962,0,196284,5466458,195461,175,Mriq::JavaThreaded::Compute::Start,
196062,0,196383,6841480,195562,175,Mriq::JavaThreaded::Compute::Start,
196163,0,196484,6700063,195662,175,Mriq::JavaThreaded::Compute::Start,
196263,0,196584,6712827,195762,175,Mriq::JavaThreaded::Compute::Start,
196363,0,196684,6782449,195862,175,Mriq::JavaThreaded::Compute::Start,
196463,0,196784,6780263,195962,175,Mriq::JavaThreaded::Compute::Start,
196564,0,196884,6818884,196063,175,Mriq::JavaThreaded::Compute::Start,
196664,0,196984,6851183,196163,175,Mriq::JavaThreaded::Compute::Start,
196764,0,197084,6829694,196263,175,Mriq::JavaThreaded::Compute::Start,
196864,0,197185,6851660,196363,175,Mriq::JavaThreaded::Compute::Start,
196964,0,197293,6356586,196464,175,Mriq::JavaThreaded::Compute::Start,
197065,0,197386,6851660,196564,175,Mriq::JavaThreaded::Compute::Start,
197165,0,197486,6841102,196664,175,Mriq::JavaThreaded::Compute::Start,
197265,0,197585,6699496,196764,175,Mriq::JavaThreaded::Compute::Start,
197365,0,197686,6858210,196864,175,Mriq::JavaThreaded::Compute::Start,
197466,0,197788,6838921,196965,175,Mriq::JavaThreaded::Compute::Start,
197566,0,197886,6866587,197065,175,Mriq::JavaThreaded::Compute::Start,
197666,0,197987,5536324,197165,175,Mriq::JavaThreaded::Compute::Start,
197766,0,198087,6802764,197265,175,Mriq::JavaThreaded::Compute::Start,
197867,0,198187,6837573,197366,175,Mriq::JavaThreaded::Compute::Start,
197967,0,198303,6918912,197466,175,Mriq::JavaThreaded::Compute::Start,
198067,0,198390,5667093,197566,175,Mriq::JavaThreaded::Compute::Start,
198167,0,198488,5605913,197666,175,Mriq::JavaThreaded::Compute::Start,
198268,0,198588,6914736,197768,175,Mriq::JavaThreaded::Compute::Start,
198368,0,198688,6763261,197867,175,Mriq::JavaThreaded::Compute::Start,
198468,0,198788,6933107,197967,175,Mriq::JavaThreaded::Compute::Start,
198568,0,198889,5582723,198067,175,Mriq::JavaThreaded::Compute::Start,
198669,0,198989,6741065,198168,175,Mriq::JavaThreaded::Compute::Start,
198769,0,199089,6953492,198268,175,Mriq::JavaThreaded::Compute::Start,
198869,0,199189,5619098,198368,175,Mriq::JavaThreaded::Compute::Start,
198969,0,199291,5294094,198468,175,Mriq::JavaThreaded::Compute::Start,
199070,0,199398,6666005,198569,175,Mriq::JavaThreaded::Compute::Start,
199170,0,199494,6878530,198669,175,Mriq::JavaThreaded::Compute::Start,
199270,0,199590,5550141,198769,175,Mriq::JavaThreaded::Compute::Start,
199370,0,199691,5592047,198869,175,Mriq::JavaThreaded::Compute::Start,
199470,0,199791,6907480,198969,175,Mriq::JavaThreaded::Compute::Start,
199571,0,199891,6944222,199070,175,Mriq::JavaThreaded::Compute::Start,
199671,0,199991,5438057,199170,175,Mriq::JavaThreaded::Compute::Start,
199771,0,200092,5538747,199270,175,Mriq::JavaThreaded::Compute::Start,
199871,0,200192,6945170,199370,175,Mriq::JavaThreaded::Compute::Start,
199972,0,200293,6392866,199471,175,Mriq::JavaThreaded::Compute::Start,
200072,0,200392,6802013,199571,175,Mriq::JavaThreaded::Compute::Start,
200172,0,200495,5584026,199671,175,Mriq::JavaThreaded::Compute::Start,
200272,0,200601,6990685,199771,175,Mriq::JavaThreaded::Compute::Start,
200372,0,200693,6755716,199872,175,Mriq::JavaThreaded::Compute::Start,
200473,0,200793,5423419,199972,175,Mriq::JavaThreaded::Compute::Start,
200573,0,200893,5324479,200072,175,Mriq::JavaThreaded::Compute::Start,
200673,0,200994,6911283,200172,175,Mriq::JavaThreaded::Compute::Start,
200773,0,201094,5298302,200272,175,Mriq::JavaThreaded::Compute::Start,
200874,0,201195,5503297,200373,175,Mriq::JavaThreaded::Compute::Start,
200974,0,201296,5312588,200473,175,Mriq::JavaThreaded::Compute::Start,
201074,0,201394,6470960,200573,175,Mriq::JavaThreaded::Compute::Start,
201174,0,201495,5149505,200673,175,Mriq::JavaThreaded::Compute::Start,
201275,0,201599,6917395,200774,175,Mriq::JavaThreaded::Compute::Start,
201375,0,201697,5668349,200874,175,Mriq::JavaThreaded::Compute::Start,
201475,0,201795,5497540,200974,175,Mriq::JavaThreaded::Compute::Start,
201575,0,201896,4872332,201074,175,Mriq::JavaThreaded::Compute::Start,
201676,0,201996,5363460,201175,175,Mriq::JavaThreaded::Compute::Start,
201776,0,202100,5685612,201275,175,Mriq::JavaThreaded::Compute::Start,
201876,0,202200,7017710,201375,175,Mriq::JavaThreaded::Compute::Start,
201976,0,202306,5661128,201475,175,Mriq::JavaThreaded::Compute::Start,
202080,0,202400,6802651,201575,175,Mriq::JavaThreaded::Compute::Start,
202180,0,202501,5633342,201676,175,Mriq::JavaThreaded::Compute::Start,
202280,0,202601,6956909,201776,175,Mriq::JavaThreaded::Compute::Start,
202381,0,202707,5586233,201876,175,Mriq::JavaThreaded::Compute::Start,
202481,0,202801,6974797,201976,175,Mriq::JavaThreaded::Compute::Start,
202581,0,202902,5648512,202080,175,Mriq::JavaThreaded::Compute::Start,
202681,0,203002,6951449,202180,175,Mriq::JavaThreaded::Compute::Start,
202782,0,203102,5218357,202281,175,Mriq::JavaThreaded::Compute::Start,
202882,0,203202,4315853,202381,175,Mriq::JavaThreaded::Compute::Start,
202982,0,203306,4675017,202481,175,Mriq::JavaThreaded::Compute::Start,
203082,0,203403,5602820,202581,175,Mriq::JavaThreaded::Compute::Start,
203183,0,203503,5538058,202682,175,Mriq::JavaThreaded::Compute::Start,
203283,0,203604,3965839,202782,175,Mriq::JavaThreaded::Compute::Start,
203383,0,203706,4828271,202882,175,Mriq::JavaThreaded::Compute::Start,
203483,0,203812,6993457,202982,175,Mriq::JavaThreaded::Compute::Start,
203584,0,203904,5045985,203083,175,Mriq::JavaThreaded::Compute::Start,
203684,0,204004,6822685,203183,175,Mriq::JavaThreaded::Compute::Start,
203784,0,204105,4291054,203283,175,Mriq::JavaThreaded::Compute::Start,
203884,0,204205,5503876,203383,175,Mriq::JavaThreaded::Compute::Start,
203985,0,204306,5769700,203484,175,Mriq::JavaThreaded::Compute::Start,
204085,0,204406,6760422,203584,175,Mriq::JavaThreaded::Compute::Start,
204185,0,204506,5517698,203684,175,Mriq::JavaThreaded::Compute::Start,
204286,0,204609,4942815,203784,175,Mriq::JavaThreaded::Compute::Start,
204386,0,204709,4971881,203885,175,Mriq::JavaThreaded::Compute::Start,
204486,0,204813,6998470,203985,175,Mriq::JavaThreaded::Compute::Start,
204588,0,204920,5553100,204085,175,Mriq::JavaThreaded::Compute::Start,
204689,0,205009,6230290,204185,175,Mriq::JavaThreaded::Compute::Start,
204789,0,205110,5021050,204286,175,Mriq::JavaThreaded::Compute::Start,
204889,0,205210,6600280,204386,175,Mriq::JavaThreaded::Compute::Start,
204990,0,205313,5451987,204487,175,Mriq::JavaThreaded::Compute::Start,
205090,0,205411,5530383,204589,175,Mriq::JavaThreaded::Compute::Start,
205190,0,205511,5457619,204689,175,Mriq::JavaThreaded::Compute::Start,
205290,0,205611,5534750,204789,175,Mriq::JavaThreaded::Compute::Start,
205391,0,205712,5537392,204890,175,Mriq::JavaThreaded::Compute::Start,
205491,0,205813,5334372,204990,175,Mriq::JavaThreaded::Compute::Start,
205592,0,205917,5612801,205090,175,Mriq::JavaThreaded::Compute::Start,
205692,0,206013,6882250,205190,175,Mriq::JavaThreaded::Compute::Start,
205793,0,206114,5452742,205291,175,Mriq::JavaThreaded::Compute::Start,
205893,0,206214,6899644,205391,175,Mriq::JavaThreaded::Compute::Start,
205994,0,206319,5687991,205492,175,Mriq::JavaThreaded::Compute::Start,
206094,0,206415,4599255,205592,175,Mriq::JavaThreaded::Compute::Start,
206195,0,206516,4668764,205693,175,Mriq::JavaThreaded::Compute::Start,
206295,0,206616,6858584,205793,175,Mriq::JavaThreaded::Compute::Start,
206396,0,206717,6794912,205894,175,Mriq::JavaThreaded::Compute::Start,
206496,0,206817,4651198,205994,175,Mriq::JavaThreaded::Compute::Start,
206596,0,206918,4667305,206094,175,Mriq::JavaThreaded::Compute::Start,
206697,0,207024,6857983,206195,175,Mriq::JavaThreaded::Compute::Start,
206797,0,207121,5298761,206295,175,Mriq::JavaThreaded::Compute::Start,
206898,0,207219,5393944,206396,175,Mriq::JavaThreaded::Compute::Start,
206998,0,207324,5613912,206496,175,Mriq::JavaThreaded::Compute::Start,
207099,0,207424,5570701,206597,175,Mriq::JavaThreaded::Compute::Start,
207199,0,207520,5518582,206697,175,Mriq::JavaThreaded::Compute::Start,
207300,0,207621,5507937,206798,175,Mriq::JavaThreaded::Compute::Start,
207400,0,207721,5446608,206898,175,Mriq::JavaThreaded::Compute::Start,
207500,0,207822,5390004,206998,175,Mriq::JavaThreaded::Compute::Start,
207601,0,207922,5431661,207099,175,Mriq::JavaThreaded::Compute::Start,
207701,0,208032,5345303,207199,175,Mriq::JavaThreaded::Compute::Start,
207802,0,208131,5511426,207300,175,Mriq::JavaThreaded::Compute::Start,
207902,0,208223,5491890,207400,175,Mriq::JavaThreaded::Compute::Start,
208003,0,208328,5714886,207501,175,Mriq::JavaThreaded::Compute::Start,
208103,0,208424,5517952,207601,175,Mriq::JavaThreaded::Compute::Start,
208204,0,208525,5515735,207702,175,Mriq::JavaThreaded::Compute::Start,
208304,0,208625,5543457,207802,175,Mriq::JavaThreaded::Compute::Start,
208404,0,208726,5394012,207902,175,Mriq::JavaThreaded::Compute::Start,
208505,0,208826,5487366,208003,175,Mriq::JavaThreaded::Compute::Start,
208605,0,208927,5386495,208103,175,Mriq::JavaThreaded::Compute::Start,
208706,0,209027,5490200,208204,175,Mriq::JavaThreaded::Compute::Start,
208806,0,209130,5277345,208304,175,Mriq::JavaThreaded::Compute::Start,
208907,0,209237,5664764,208405,175,Mriq::JavaThreaded::Compute::Start,
209007,0,209330,4463460,208505,175,Mriq::JavaThreaded::Compute::Start,
209108,0,209429,5481745,208606,175,Mriq::JavaThreaded::Compute::Start,
209208,0,209529,5516313,208706,175,Mriq::JavaThreaded::Compute::Start,
209309,0,209630,5481745,208806,175,Mriq::JavaThreaded::Compute::Start,
209409,0,209730,5449380,208907,175,Mriq::JavaThreaded::Compute::Start,
209510,0,209831,5507486,209007,175,Mriq::JavaThreaded::Compute::Start,
209610,0,209931,5505933,209108,175,Mriq::JavaThreaded::Compute::Start,
209711,0,210032,5514758,209209,175,Mriq::JavaThreaded::Compute::Start,
209811,0,210132,5481745,209309,175,Mriq::JavaThreaded::Compute::Start,
209912,0,210235,5185700,209409,175,Mriq::JavaThreaded::Compute::Start,
210012,0,210343,5592070,209510,175,Mriq::JavaThreaded::Compute::Start,
210112,0,210434,5501234,209610,175,Mriq::JavaThreaded::Compute::Start,
210213,0,210534,5505279,209711,175,Mriq::JavaThreaded::Compute::Start,
210314,0,210635,5515247,209811,175,Mriq::JavaThreaded::Compute::Start,
210414,0,210735,5521877,209912,175,Mriq::JavaThreaded::Compute::Start,
210514,0,210835,5489470,210012,175,Mriq::JavaThreaded::Compute::Start,
210615,0,210935,5414582,210113,175,Mriq::JavaThreaded::Compute::Start,
210715,0,211036,5512317,210213,175,Mriq::JavaThreaded::Compute::Start,
210815,0,211136,5587328,210315,175,Mriq::JavaThreaded::Compute::Start,
210915,0,211236,5650287,210414,175,Mriq::JavaThreaded::Compute::Start,
211016,0,211340,5741222,210515,175,Mriq::JavaThreaded::Compute::Start,
211116,0,211440,4716445,210615,175,Mriq::JavaThreaded::Compute::Start,
211217,0,211539,5492410,210715,175,Mriq::JavaThreaded::Compute::Start,
211317,0,211638,5649196,210816,175,Mriq::JavaThreaded::Compute::Start,
211418,0,211739,5636331,210916,175,Mriq::JavaThreaded::Compute::Start,
211518,0,211839,5629714,211016,175,Mriq::JavaThreaded::Compute::Start,
211618,0,211940,5623466,211116,175,Mriq::JavaThreaded::Compute::Start,
