App,Package,Start Time,Duration,Filename
"System",,"May 3, 2014 @ 02:35:20 PM","2 min 54 sec",""

Time  [ms],"Battery Status",Time  [ms],"Battery Power [uW]",Time  [ms],"Application State",Description,
82584,0,82711,475151,74388,0,:: :: :: ::,
82684,0,82830,350115,74494,0,:: :: :: ::,
82788,0,82946,395683,74594,0,:: :: :: ::,
82900,0,83053,393347,74699,0,:: :: :: ::,
82994,0,83143,450236,74813,0,:: :: :: ::,
83095,0,83254,436616,74906,0,:: :: :: ::,
83201,0,83322,518586,75007,0,:: :: :: ::,
83299,0,83422,523257,75108,0,:: :: :: ::,
83400,0,83530,322120,75208,0,:: :: :: ::,
83500,0,83642,393556,75309,0,:: :: :: ::,
83606,0,83745,388881,75409,0,:: :: :: ::,
83705,0,83868,445804,75518,0,:: :: :: ::,
83818,0,83900,368324,75620,0,:: :: :: ::,
83870,0,84015,336008,75734,0,:: :: :: ::,
83964,0,84120,315203,75838,0,:: :: :: ::,
84064,0,84234,1454231,75940,0,:: :: :: ::,
84179,0,84291,697341,75983,0,:: :: :: ::,
84269,0,84405,1411099,76094,0,:: :: :: ::,
84370,0,84491,680483,76186,0,:: :: :: ::,
84470,0,84597,404381,76286,0,:: :: :: ::,
84572,0,84729,356167,76389,0,:: :: :: ::,
84687,0,84838,390906,76499,0,:: :: :: ::,
84779,0,84940,358981,76590,0,:: :: :: ::,
84881,0,85043,445804,76692,0,:: :: :: ::,
84983,0,85138,336098,76799,0,:: :: :: ::,
85092,0,85233,420998,76898,0,:: :: :: ::,
85189,0,85328,359077,77001,0,:: :: :: ::,
85287,0,85481,695566,77119,0,:: :: :: ::,
85389,0,85509,640653,77200,0,:: :: :: ::,
85488,0,85609,646409,77300,0,:: :: :: ::,
85588,0,85710,642133,77402,0,:: :: :: ::,
85689,0,85838,363746,77506,0,:: :: :: ::,
85792,0,85932,322463,77606,0,:: :: :: ::,
85892,0,86038,455268,77712,0,:: :: :: ::,
85998,0,86149,356832,77811,0,:: :: :: ::,
86097,0,86254,514994,77921,0,:: :: :: ::,
86198,0,86361,386622,78014,0,:: :: :: ::,
86301,0,86480,372604,78128,0,:: :: :: ::,
86404,0,86543,899010,78222,0,:: :: :: ::,
86515,0,86624,806652,78314,0,:: :: :: ::,
86603,0,86725,660412,78415,0,:: :: :: ::,
86703,0,86846,290685,78515,0,:: :: :: ::,
86805,0,86943,377581,78619,0,:: :: :: ::,
86908,0,87062,406869,78720,0,:: :: :: ::,
87018,0,87135,649434,78822,0,:: :: :: ::,
87114,0,87234,649434,78939,0,:: :: :: ::,
87214,0,87358,438366,79024,0,:: :: :: ::,
87314,0,87463,404165,79125,0,:: :: :: ::,
87416,0,87596,1486935,79225,0,:: :: :: ::,
87517,0,87637,649434,79325,0,:: :: :: ::,
87616,0,87737,656441,79426,0,:: :: :: ::,
87717,0,87844,548399,79526,0,:: :: :: ::,
87818,0,87959,344983,79633,0,:: :: :: ::,
87919,0,88073,437081,79735,0,:: :: :: ::,
88024,0,88171,450716,79836,0,:: :: :: ::,
88121,0,88286,388778,79937,0,:: :: :: ::,
88224,0,88358,356927,80038,0,:: :: :: ::,
88324,0,88479,359268,80138,0,:: :: :: ::,
88427,0,88561,354401,80247,0,:: :: :: ::,
88527,0,88675,690889,80340,0,:: :: :: ::,
88628,0,88749,663628,80450,0,:: :: :: ::,
88728,0,88849,650559,80558,0,:: :: :: ::,
88829,0,88950,710017,80665,0,:: :: :: ::,
88929,0,89078,351971,80759,0,:: :: :: ::,
89038,0,89188,350022,80856,0,:: :: :: ::,
89137,0,89293,363649,80957,0,:: :: :: ::,
89238,0,89390,463859,81069,0,:: :: :: ::,
89340,0,89486,445567,81169,0,:: :: :: ::,
89441,0,89594,411653,81269,0,:: :: :: ::,
89542,0,89754,461890,81366,0,:: :: :: ::,
89644,0,89777,649607,81466,0,:: :: :: ::,
89755,0,89870,1044018,81567,0,:: :: :: ::,
89848,0,89986,502368,81667,0,:: :: :: ::,
89949,0,90099,354778,81770,0,:: :: :: ::,
90051,0,90197,341133,81890,0,:: :: :: ::,
90152,0,90289,389088,81983,0,:: :: :: ::,
90253,0,90390,420886,82085,0,:: :: :: ::,
90354,0,90492,450476,82193,0,:: :: :: ::,
90460,0,90604,471489,82283,0,:: :: :: ::,
90561,0,90694,1648273,82383,0,:: :: :: ::,
90661,0,90783,1572677,82483,0,:: :: :: ::,
90763,0,90884,655217,82584,0,:: :: :: ::,
90863,0,90989,444973,82684,0,:: :: :: ::,
90963,0,91109,452815,82792,0,:: :: :: ::,
91067,0,91222,338344,82903,0,:: :: :: ::,
91171,0,91310,452815,82996,0,:: :: :: ::,
91270,0,91408,331724,83096,0,:: :: :: ::,
91374,0,91514,395578,83204,0,:: :: :: ::,
91475,0,91607,359077,83300,0,:: :: :: ::,
91576,0,91734,398019,83400,0,:: :: :: ::,
91683,0,91858,670072,83501,0,:: :: :: ::,
91800,0,91903,672407,83608,0,:: :: :: ::,
91881,0,92005,1203094,83707,0,:: :: :: ::,
91982,0,92103,928952,83828,0,:: :: :: ::,
92082,0,92242,449516,83871,0,:: :: :: ::,
92184,0,92346,347968,83981,0,:: :: :: ::,
92288,0,92428,356927,84075,0,:: :: :: ::,
92388,0,92542,352158,84188,0,:: :: :: ::,
92494,0,92629,352158,84269,0,:: :: :: ::,
92593,0,92750,432408,84370,0,:: :: :: ::,
92699,0,92908,416765,84470,0,:: :: :: ::,
92798,0,92930,686948,84573,0,:: :: :: ::,
92908,0,93021,705274,84689,0,:: :: :: ::,
92999,0,93122,620855,84782,0,:: :: :: ::,
93100,0,93221,645720,84883,0,:: :: :: ::,
93200,0,93356,356832,84989,0,:: :: :: ::,
93304,0,93459,343198,85095,0,:: :: :: ::,
93403,0,93542,347875,85191,0,:: :: :: ::,
93506,0,93647,354495,85291,0,:: :: :: ::,
93609,0,93749,363842,85430,0,:: :: :: ::,
93710,0,93867,370470,85488,0,:: :: :: ::,
93819,0,94028,668088,85589,0,:: :: :: ::,
93938,0,94050,638436,85689,0,:: :: :: ::,
94028,0,94139,659003,85803,0,:: :: :: ::,
94119,0,94252,398973,85894,0,:: :: :: ::,
94220,0,94370,430185,86001,0,:: :: :: ::,
94322,0,94500,407194,86113,0,:: :: :: ::,
94431,0,94553,1682657,86200,0,:: :: :: ::,
94532,0,94653,715633,86303,0,:: :: :: ::,
94633,0,94761,381747,86411,0,:: :: :: ::,
94733,0,94879,405028,86522,0,:: :: :: ::,
94835,0,94996,445923,86603,0,:: :: :: ::,
94937,0,95110,645493,86704,0,:: :: :: ::,
95047,0,95163,622512,86810,0,:: :: :: ::,
95143,0,95264,613164,86910,0,:: :: :: ::,
95243,0,95365,662215,87021,0,:: :: :: ::,
95343,0,95481,347042,87114,0,:: :: :: ::,
95444,0,95602,361602,87214,0,:: :: :: ::,
95548,0,95695,473827,87315,0,:: :: :: ::,
95650,0,95791,354495,87417,0,:: :: :: ::,
95753,0,95891,411763,87519,0,:: :: :: ::,
95852,0,96019,462013,87617,0,:: :: :: ::,
95961,0,96133,451075,87717,0,:: :: :: ::,
96054,0,96175,661996,87819,0,:: :: :: ::,
96154,0,96276,650299,87921,0,:: :: :: ::,
96255,0,96381,426478,88033,0,:: :: :: ::,
96355,0,96493,353457,88125,0,:: :: :: ::,
96456,0,96602,368422,88230,0,:: :: :: ::,
96560,0,96700,382052,88327,0,:: :: :: ::,
96663,0,96815,427616,88429,0,:: :: :: ::,
96768,0,96902,395683,88529,0,:: :: :: ::,
96867,0,97026,295129,88630,0,:: :: :: ::,
96992,0,97124,382459,88729,0,:: :: :: ::,
97071,0,97221,705274,88829,0,:: :: :: ::,
97173,0,97293,674024,88929,0,:: :: :: ::,
97272,0,97393,681027,89047,0,:: :: :: ::,
97372,0,97493,681027,89139,0,:: :: :: ::,
97473,0,97594,665046,89240,0,:: :: :: ::,
97574,0,97694,688003,89341,0,:: :: :: ::,
97674,0,97839,341133,89443,0,:: :: :: ::,
97781,0,97917,343472,89544,0,:: :: :: ::,
97879,0,98024,388881,89649,0,:: :: :: ::,
97981,0,98122,366280,89755,0,:: :: :: ::,
98087,0,98223,430185,89849,0,:: :: :: ::,
98136,0,98267,668266,89949,0,:: :: :: ::,
98238,0,98359,701898,90052,0,:: :: :: ::,
98338,0,98459,649517,90153,0,:: :: :: ::,
98439,0,98564,329651,90255,0,:: :: :: ::,
98539,0,98685,375240,90358,0,:: :: :: ::,
98644,0,98777,402692,90462,0,:: :: :: ::,
98742,0,98899,343106,90562,0,:: :: :: ::,
98851,0,99017,356737,90663,0,:: :: :: ::,
98946,0,99090,366475,90763,0,:: :: :: ::,
99054,0,99174,959860,90863,0,:: :: :: ::,
99150,0,99274,1658809,90964,0,:: :: :: ::,
99250,0,99373,699647,91072,0,:: :: :: ::,
99350,0,99471,626934,91174,0,:: :: :: ::,
99450,0,99572,636783,91272,0,:: :: :: ::,
99551,0,99679,401727,91377,0,:: :: :: ::,
99651,0,99796,338614,91477,0,:: :: :: ::,
99757,0,99959,350301,91577,0,:: :: :: ::,
99870,0,100036,350115,91685,0,:: :: :: ::,
99996,0,100117,402692,91805,0,:: :: :: ::,
100072,0,100298,700611,91882,0,:: :: :: ::,
100230,0,100319,672945,91982,0,:: :: :: ::,
100298,0,100395,675282,92083,0,:: :: :: ::,
100374,0,100505,391219,92191,0,:: :: :: ::,
100474,0,100612,366475,92291,0,:: :: :: ::,
100576,0,100722,354778,92393,0,:: :: :: ::,
100678,0,100839,384593,92497,0,:: :: :: ::,
100780,0,100937,384593,92594,0,:: :: :: ::,
100881,0,101042,427730,92702,0,:: :: :: ::,
100995,0,101122,343198,92799,0,:: :: :: ::,
101082,0,101222,382154,92908,0,:: :: :: ::,
101188,0,101368,407085,92999,0,:: :: :: ::,
101298,0,101415,665755,93100,0,:: :: :: ::,
101390,0,101521,702836,93200,0,:: :: :: ::,
101491,0,101612,714489,93312,0,:: :: :: ::,
101591,0,101713,976741,93405,0,:: :: :: ::,
101691,0,101841,398019,93508,0,:: :: :: ::,
101796,0,101970,436965,93611,0,:: :: :: ::,
101901,0,102017,650559,93712,0,:: :: :: ::,
101996,0,102117,714679,93823,0,:: :: :: ::,
102096,0,102217,1187250,93953,0,:: :: :: ::,
102196,0,102317,676538,94028,0,:: :: :: ::,
102297,0,102477,738007,94119,0,:: :: :: ::,
102449,0,102576,692491,94220,0,:: :: :: ::,
102549,0,102671,706107,94323,0,:: :: :: ::,
102649,0,102796,384491,94437,0,:: :: :: ::,
102751,0,102913,453056,94533,0,:: :: :: ::,
102859,0,103037,363842,94633,0,:: :: :: ::,
102961,0,103072,368520,94733,0,:: :: :: ::,
103039,0,103164,398125,94837,0,:: :: :: ::,
103111,0,103264,382459,94939,0,:: :: :: ::,
103212,0,103366,391427,95051,0,:: :: :: ::,
103313,0,103509,934514,95143,0,:: :: :: ::,
103415,0,103535,622520,95243,0,:: :: :: ::,
103514,0,103650,704413,95344,0,:: :: :: ::,
103615,0,103739,656675,95444,0,:: :: :: ::,
103715,0,103844,363939,95553,0,:: :: :: ::,
103816,0,103959,299647,95658,0,:: :: :: ::,
103923,0,104064,350208,95758,0,:: :: :: ::,
104023,0,104165,427730,95854,0,:: :: :: ::,
104125,0,104281,1481106,95963,0,:: :: :: ::,
104227,0,104349,643332,96056,0,:: :: :: ::,
104326,0,104447,652294,96155,0,:: :: :: ::,
104427,0,104569,653819,96255,0,:: :: :: ::,
104531,0,104657,603796,96355,0,:: :: :: ::,
104627,0,104755,676700,96458,0,:: :: :: ::,
104728,0,104888,339863,96563,0,:: :: :: ::,
104831,0,105014,441759,96667,0,:: :: :: ::,
104944,0,105096,368520,96771,0,:: :: :: ::,
105050,0,105201,352158,96869,0,:: :: :: ::,
105154,0,105292,329651,96994,0,:: :: :: ::,
105253,0,105399,460189,97073,0,:: :: :: ::,
105360,0,105513,329651,97199,0,:: :: :: ::,
105472,0,105629,670607,97272,0,:: :: :: ::,
105564,0,105683,640994,97373,0,:: :: :: ::,
105662,0,105785,658254,97473,0,:: :: :: ::,
105762,0,105893,655917,97574,0,:: :: :: ::,
105863,0,105996,395261,97674,0,:: :: :: ::,
105963,0,106129,368422,97784,0,:: :: :: ::,
106070,0,106214,361409,97881,0,:: :: :: ::,
106172,0,106324,345810,97985,0,:: :: :: ::,
106280,0,106417,354778,98088,0,:: :: :: ::,
106377,0,106522,336456,98137,0,:: :: :: ::,
106483,0,106690,387137,98238,0,:: :: :: ::,
106583,0,106720,909175,98338,0,:: :: :: ::,
106694,0,106808,664869,98439,0,:: :: :: ::,
106785,0,106926,397595,98540,0,:: :: :: ::,
106887,0,107046,324976,98650,0,:: :: :: ::,
106988,0,107150,338614,98745,0,:: :: :: ::,
107090,0,107237,356927,98866,0,:: :: :: ::,
107193,0,107332,340952,98949,0,:: :: :: ::,
107296,0,107439,386931,99056,0,:: :: :: ::,
107398,0,107550,384798,99151,0,:: :: :: ::,
107506,0,107654,389088,99250,0,:: :: :: ::,
107604,0,107791,677620,99350,0,:: :: :: ::,
107739,0,107812,833095,99450,0,:: :: :: ::,
107791,0,107880,670607,99551,0,:: :: :: ::,
107859,0,108001,432523,99652,0,:: :: :: ::,
107959,0,108098,347968,99759,0,:: :: :: ::,
108061,0,108218,382256,99921,0,:: :: :: ::,
108179,0,108314,382561,99998,0,:: :: :: ::,
108264,0,108399,345902,100073,0,:: :: :: ::,
108365,0,108509,350208,100240,0,:: :: :: ::,
108467,0,108603,388778,100298,0,:: :: :: ::,
108570,0,108709,356832,100374,0,:: :: :: ::,
108670,0,108857,647443,100475,0,:: :: :: ::,
108771,0,108892,654458,100577,0,:: :: :: ::,
108871,0,108997,693414,100690,0,:: :: :: ::,
108971,0,109098,709070,100782,0,:: :: :: ::,
109072,0,109225,380730,100884,0,:: :: :: ::,
109176,0,109340,476418,101000,0,:: :: :: ::,
109275,0,109396,677980,101084,0,:: :: :: ::,
109375,0,109496,769600,101190,0,:: :: :: ::,
109475,0,109596,658079,101302,0,:: :: :: ::,
109575,0,109703,360928,101391,0,:: :: :: ::,
109676,0,109819,373101,101491,0,:: :: :: ::,
109782,0,109940,918534,101591,0,:: :: :: ::,
109882,0,110006,1700261,101692,0,:: :: :: ::,
109982,0,110112,1034083,101804,0,:: :: :: ::,
110083,0,110211,727298,101916,0,:: :: :: ::,
110184,0,110305,596395,101996,0,:: :: :: ::,
110284,0,110441,349742,102096,0,:: :: :: ::,
110397,0,110550,425507,102197,0,:: :: :: ::,
110490,0,110623,414206,102297,0,:: :: :: ::,
110590,0,110732,375240,102455,0,:: :: :: ::,
110695,0,110836,354872,102549,0,:: :: :: ::,
110799,0,110989,446517,102650,0,:: :: :: ::,
110899,0,111020,636730,102755,0,:: :: :: ::,
110999,0,111120,623179,102862,0,:: :: :: ::,
111100,0,111233,727688,102981,0,:: :: :: ::,
111200,0,111321,603235,103040,0,:: :: :: ::,
111300,0,111422,587294,103129,0,:: :: :: ::,
111401,0,111522,595600,103214,0,:: :: :: ::,
111501,0,111622,588608,103314,0,:: :: :: ::,
111601,0,111751,332254,103416,0,:: :: :: ::,
111707,0,111863,421559,103514,0,:: :: :: ::,
111809,0,111953,334202,103615,0,:: :: :: ::,
111906,0,112105,810926,103716,0,:: :: :: ::,
112008,0,112131,643674,103817,0,:: :: :: ::,
112110,0,112240,680319,103925,0,:: :: :: ::,
112210,0,112339,671691,104027,0,:: :: :: ::,
112311,0,112432,635130,104128,0,:: :: :: ::,
112411,0,112539,475151,104229,0,:: :: :: ::,
112512,0,112652,333225,104327,0,:: :: :: ::,
112615,0,112769,338524,104427,0,:: :: :: ::,
112728,0,112868,343198,104536,0,:: :: :: ::,
112824,0,112991,441876,104628,0,:: :: :: ::,
112929,0,113098,331989,104728,0,:: :: :: ::,
113030,0,113173,1595669,104834,0,:: :: :: ::,
113144,0,113264,651253,104949,0,:: :: :: ::,
113243,0,113367,436500,105053,0,:: :: :: ::,
113344,0,113486,363358,105158,0,:: :: :: ::,
113446,0,113584,292944,105255,0,:: :: :: ::,
113549,0,113700,347875,105363,0,:: :: :: ::,
113648,0,113798,336456,105480,0,:: :: :: ::,
113749,0,113898,361794,105579,0,:: :: :: ::,
113850,0,114028,338614,105662,0,:: :: :: ::,
113952,0,114088,347968,105763,0,:: :: :: ::,
114053,0,114241,639630,105863,0,:: :: :: ::,
114175,0,114279,678510,105964,0,:: :: :: ::,
114258,0,114379,664515,106075,0,:: :: :: ::,
114358,0,114486,680846,106181,0,:: :: :: ::,
114459,0,114584,710585,106285,0,:: :: :: ::,
114559,0,114699,369878,106380,0,:: :: :: ::,
114661,0,114805,373200,106485,0,:: :: :: ::,
114769,0,114927,455874,106584,0,:: :: :: ::,
114881,0,115045,643332,106694,0,:: :: :: ::,
114987,0,115092,640994,106785,0,:: :: :: ::,
115070,0,115191,618003,106889,0,:: :: :: ::,
115170,0,115296,706860,106991,0,:: :: :: ::,
115271,0,115392,667910,107095,0,:: :: :: ::,
115371,0,115494,662922,107206,0,:: :: :: ::,
115472,0,115604,786250,107298,0,:: :: :: ::,
115572,0,115693,713108,107401,0,:: :: :: ::,
115672,0,115811,404596,107509,0,:: :: :: ::,
115778,0,115913,415879,107607,0,:: :: :: ::,
115876,0,116027,1103228,107745,0,:: :: :: ::,
115984,0,116098,718732,107791,0,:: :: :: ::,
116078,0,116199,624849,107859,0,:: :: :: ::,
116178,0,116336,877671,107959,0,:: :: :: ::,
116304,0,116357,648915,108063,0,:: :: :: ::,
116336,0,116452,669536,108187,0,:: :: :: ::,
116431,0,116622,422884,108265,0,:: :: :: ::,
116582,0,116692,390594,108366,0,:: :: :: ::,
116633,0,116783,407627,108470,0,:: :: :: ::,
116734,0,116928,442347,108572,0,:: :: :: ::,
116847,0,116965,703305,108671,0,:: :: :: ::,
116943,0,117064,648915,108788,0,:: :: :: ::,
117044,0,117167,740340,108871,0,:: :: :: ::,
117144,0,117283,347968,108972,0,:: :: :: ::,
117245,0,117379,654632,109073,0,:: :: :: ::,
117350,0,117471,636315,109184,0,:: :: :: ::,
117450,0,117571,630800,109276,0,:: :: :: ::,
117550,0,117674,663098,109375,0,:: :: :: ::,
117651,0,117818,345351,109475,0,:: :: :: ::,
117752,0,117903,361313,109576,0,:: :: :: ::,
117854,0,118036,452403,109678,0,:: :: :: ::,
117954,0,118112,395221,109784,0,:: :: :: ::,
118056,0,118197,404169,109885,0,:: :: :: ::,
118159,0,118299,401831,109982,0,:: :: :: ::,
118260,0,118430,694361,110083,0,:: :: :: ::,
118362,0,118481,663736,110184,0,:: :: :: ::,
118461,0,118583,661406,110284,0,:: :: :: ::,
118562,0,118687,392260,110407,0,:: :: :: ::,
118664,0,118860,1694274,110493,0,:: :: :: ::,
118788,0,118903,2416833,110592,0,:: :: :: ::,
118865,0,118987,2685101,110698,0,:: :: :: ::,
118965,0,119085,2896626,110802,0,:: :: :: ::,
119065,0,119186,2712307,110901,0,:: :: :: ::,
119166,0,119288,2351981,111000,0,:: :: :: ::,
119266,0,119386,974599,111100,0,:: :: :: ::,
119366,0,119487,1005871,111200,0,:: :: :: ::,
119466,0,119587,1750631,111301,0,:: :: :: ::,
119567,0,119688,1428198,111401,0,:: :: :: ::,
119667,0,119789,1496316,111501,0,:: :: :: ::,
119767,0,119896,1806274,111602,0,:: :: :: ::,
119867,0,119994,2196342,111716,0,:: :: :: ::,
119968,0,120088,1939515,111812,0,:: :: :: ::,
120068,0,120188,1682304,111908,0,:: :: :: ::,
120168,0,120288,1062562,112017,0,:: :: :: ::,
120268,0,120388,842336,112111,0,:: :: :: ::,
120368,0,120488,807867,112211,0,:: :: :: ::,
120469,0,120595,705142,112311,0,:: :: :: ::,
120575,0,120695,725683,112412,0,:: :: :: ::,
120675,0,120801,709410,112512,0,:: :: :: ::,
120776,0,120909,451368,112617,0,:: :: :: ::,
120878,0,121019,423053,112736,0,:: :: :: ::,
120979,0,121102,534933,112825,0,:: :: :: ::,
121079,0,121219,381871,112931,0,:: :: :: ::,
121181,0,121304,535504,113031,0,:: :: :: ::,
121282,0,121409,553785,113144,0,:: :: :: ::,
121382,0,121510,439448,113243,0,:: :: :: ::,
121484,0,121607,528895,113344,0,:: :: :: ::,
121584,0,121727,362056,113448,0,:: :: :: ::,
121685,0,121809,533738,113551,0,:: :: :: ::,
121787,0,121934,448871,113666,0,:: :: :: ::,
121888,0,122039,338813,113751,0,:: :: :: ::,
121992,0,122141,982220,113852,0,:: :: :: ::,
122098,0,122218,890807,113957,0,:: :: :: ::,
122198,0,122318,664225,114057,0,:: :: :: ::,
122298,0,122430,438162,114180,0,:: :: :: ::,
122399,0,122520,617622,114258,0,:: :: :: ::,
122499,0,122620,635894,114359,0,:: :: :: ::,
122600,0,122721,605058,114459,0,:: :: :: ::,
122701,0,122859,472410,114559,0,:: :: :: ::,
122804,0,122941,326187,114667,0,:: :: :: ::,
122905,0,123049,359625,114771,0,:: :: :: ::,
123006,0,123158,455757,114890,0,:: :: :: ::,
123109,0,123258,382583,114990,0,:: :: :: ::,
123209,0,123357,451087,115070,0,:: :: :: ::,
123313,0,123462,373247,115171,0,:: :: :: ::,
123412,0,123570,682661,115272,0,:: :: :: ::,
123514,0,123634,675656,115371,0,:: :: :: ::,
123613,0,123735,710358,115472,0,:: :: :: ::,
123713,0,123881,778639,115572,0,:: :: :: ::,
123817,0,123936,703375,115673,0,:: :: :: ::,
123915,0,124037,708030,115779,0,:: :: :: ::,
124016,0,124141,410848,115877,0,:: :: :: ::,
124117,0,124268,451207,115986,0,:: :: :: ::,
124220,0,124368,393976,116078,0,:: :: :: ::,
124327,0,124464,405657,116178,0,:: :: :: ::,
124425,0,124587,491949,116315,0,:: :: :: ::,
124527,0,124652,672788,116336,0,:: :: :: ::,
124629,0,124751,671893,116431,0,:: :: :: ::,
124730,0,124862,617129,116583,0,:: :: :: ::,
124836,0,125002,315863,116653,0,:: :: :: ::,
124932,0,125089,393661,116737,0,:: :: :: ::,
125037,0,125197,446566,116850,0,:: :: :: ::,
125141,0,125303,403214,116944,0,:: :: :: ::,
125242,0,125399,992083,117044,0,:: :: :: ::,
125349,0,125463,681027,117144,0,:: :: :: ::,
125443,0,125563,690349,117250,0,:: :: :: ::,
125543,0,125674,646859,117353,0,:: :: :: ::,
125644,0,125801,684636,117450,0,:: :: :: ::,
125749,0,125844,517363,117551,0,:: :: :: ::,
125802,0,125930,471463,117651,0,:: :: :: ::,
125901,0,126107,378018,117764,0,:: :: :: ::,
126053,0,126221,389205,117857,0,:: :: :: ::,
126163,0,126328,497011,117957,0,:: :: :: ::,
126275,0,126377,341329,118058,0,:: :: :: ::,
126330,0,126478,430230,118160,0,:: :: :: ::,
126428,0,126618,407280,118262,0,:: :: :: ::,
126579,0,126748,654684,118366,0,:: :: :: ::,
126685,0,126769,677635,118461,0,:: :: :: ::,
126748,0,126851,721201,118562,0,:: :: :: ::,
126830,0,126951,700581,118664,0,:: :: :: ::,
126930,0,127076,361286,118792,0,:: :: :: ::,
127034,0,127172,447916,118866,0,:: :: :: ::,
127134,0,127276,364388,118965,0,:: :: :: ::,
127238,0,127377,371007,119066,0,:: :: :: ::,
127339,0,127499,396210,119166,0,:: :: :: ::,
127441,0,127602,368574,119266,0,:: :: :: ::,
127544,0,127694,439799,119366,0,:: :: :: ::,
127646,0,127827,960032,119467,0,:: :: :: ::,
127759,0,127873,678176,119567,0,:: :: :: ::,
127853,0,127974,673860,119667,0,:: :: :: ::,
127953,0,128081,328777,119768,0,:: :: :: ::,
128054,0,128195,360997,119868,0,:: :: :: ::,
128156,0,128299,377917,119968,0,:: :: :: ::,
128257,0,128415,414502,120068,0,:: :: :: ::,
128359,0,128480,679425,120168,0,:: :: :: ::,
128459,0,128588,658822,120268,0,:: :: :: ::,
128559,0,128680,700022,120369,0,:: :: :: ::,
128660,0,128835,367789,120469,0,:: :: :: ::,
128762,0,128913,678883,120575,0,:: :: :: ::,
128886,0,128983,651479,120675,0,:: :: :: ::,
128962,0,129083,612632,120776,0,:: :: :: ::,
129062,0,129184,633221,120879,0,:: :: :: ::,
129163,0,129300,370218,120979,0,:: :: :: ::,
129264,0,129407,480158,121080,0,:: :: :: ::,
129367,0,129524,357096,121183,0,:: :: :: ::,
129482,0,129640,400662,121282,0,:: :: :: ::,
129571,0,129733,395999,121382,0,:: :: :: ::,
129670,0,129819,377716,121484,0,:: :: :: ::,
129781,0,129951,668687,121585,0,:: :: :: ::,
129872,0,129993,654916,121694,0,:: :: :: ::,
129972,0,130092,659573,121787,0,:: :: :: ::,
130072,0,130198,404039,121896,0,:: :: :: ::,
130173,0,130311,481054,121997,0,:: :: :: ::,
130275,0,130418,345998,122099,0,:: :: :: ::,
130384,0,130544,400876,122198,0,:: :: :: ::,
130483,0,130632,368574,122298,0,:: :: :: ::,
130582,0,130723,380353,122400,0,:: :: :: ::,
130682,0,130835,416948,122500,0,:: :: :: ::,
130788,0,130919,435245,122600,0,:: :: :: ::,
130889,0,131023,666176,122701,0,:: :: :: ::,
131002,0,131111,705064,122809,0,:: :: :: ::,
131090,0,131212,674930,122908,0,:: :: :: ::,
131190,0,131351,369231,123008,0,:: :: :: ::,
131292,0,131440,394418,123111,0,:: :: :: ::,
131394,0,131561,444233,123211,0,:: :: :: ::,
131497,0,131626,739484,123315,0,:: :: :: ::,
131604,0,131726,691085,123418,0,:: :: :: ::,
131704,0,131844,425610,123532,0,:: :: :: ::,
131806,0,131955,334324,123613,0,:: :: :: ::,
131913,0,132052,669043,123714,0,:: :: :: ::,
132023,0,132132,673325,123841,0,:: :: :: ::,
132111,0,132232,690349,123916,0,:: :: :: ::,
132211,0,132332,676372,124016,0,:: :: :: ::,
132312,0,132432,678702,124117,0,:: :: :: ::,
132412,0,132533,690165,124221,0,:: :: :: ::,
132513,0,132652,420386,124330,0,:: :: :: ::,
132615,0,132772,378219,124427,0,:: :: :: ::,
132729,0,132888,378219,124529,0,:: :: :: ::,
132822,0,133000,439799,124630,0,:: :: :: ::,
132924,0,133116,675656,124730,0,:: :: :: ::,
133029,0,133148,666708,124837,0,:: :: :: ::,
133128,0,133248,651479,124934,0,:: :: :: ::,
133228,0,133349,667797,125039,0,:: :: :: ::,
133328,0,133449,653813,125144,0,:: :: :: ::,
133428,0,133558,971978,125248,0,:: :: :: ::,
133529,0,133668,411396,125352,0,:: :: :: ::,
133631,0,133790,359720,125443,0,:: :: :: ::,
133742,0,133896,444587,125543,0,:: :: :: ::,
133840,0,134022,403214,125645,0,:: :: :: ::,
133942,0,134096,391536,125751,0,:: :: :: ::,
134044,0,134183,716915,125807,0,:: :: :: ::,
134156,0,134221,706648,125902,0,:: :: :: ::,
134201,0,134322,660805,126061,0,:: :: :: ::,
134301,0,134432,356621,126166,0,:: :: :: ::,
134402,0,134544,313446,126278,0,:: :: :: ::,
134504,0,134645,372949,126331,0,:: :: :: ::,
134608,0,134744,329741,126429,0,:: :: :: ::,
134707,0,134842,371007,126581,0,:: :: :: ::,
134808,0,134946,325375,126688,0,:: :: :: ::,
134912,0,135063,432794,126748,0,:: :: :: ::,
135014,0,135144,765175,126830,0,:: :: :: ::,
135113,0,135241,1747389,126931,0,:: :: :: ::,
135214,0,135339,722572,127045,0,:: :: :: ::,
135314,0,135474,393661,127136,0,:: :: :: ::,
135415,0,135570,368377,127241,0,:: :: :: ::,
135518,0,135660,405334,127340,0,:: :: :: ::,
135618,0,135760,386660,127444,0,:: :: :: ::,
135720,0,135853,526702,127550,0,:: :: :: ::,
135821,0,135953,400556,127649,0,:: :: :: ::,
135922,0,136072,366337,127762,0,:: :: :: ::,
136023,0,136223,455514,127853,0,:: :: :: ::,
136128,0,136270,684636,127953,0,:: :: :: ::,
136250,0,136350,682298,128054,0,:: :: :: ::,
136330,0,136450,979105,128159,0,:: :: :: ::,
